"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-02-26","15002","Ames",31793,388,NA,NA,1220.39442644607,NA,NA,148,NA,NA,465.511276067059,NA,NA
"2022-02-26","27006","Becerreá",2818,28,NA,NA,993.61249112846,NA,NA,14,NA,NA,496.80624556423,NA,NA
"2022-02-26","15038","Frades",2339,19,NA,NA,812.312954253955,NA,NA,10,NA,NA,427.533133817871,NA,NA
"2022-02-26","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-02-26","36030","Mondariz",4440,27,NA,NA,608.108108108108,NA,NA,10,NA,NA,225.225225225225,NA,NA
"2022-02-26","36044","Pontecesures",3052,33,NA,NA,1081.25819134993,NA,NA,18,NA,NA,589.777195281782,NA,NA
"2022-02-26","36015","Cuntis",4677,51,NA,NA,1090.44259140475,NA,NA,28,NA,NA,598.674363908488,NA,NA
"2022-02-26","27051","Ribadeo",9854,68,NA,NA,690.07509640755,NA,NA,21,NA,NA,213.111426831743,NA,NA
"2022-02-26","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-02-26","36009","A Cañiza",5180,54,NA,NA,1042.47104247104,NA,NA,28,NA,NA,540.540540540541,NA,NA
"2022-02-26","15042","Lousame",3338,41,NA,NA,1228.2804074296,NA,NA,21,NA,NA,629.119233073697,NA,NA
"2022-02-26","32026","Coles",3050,20,NA,NA,655.737704918033,NA,NA,11,NA,NA,360.655737704918,NA,NA
"2022-02-26","36902","Cerdedo-Cotobade",5699,34,NA,NA,596.595894016494,NA,NA,NA,1,9,NA,17.5469380593087,157.922442533778
"2022-02-26","36027","Meaño",5272,26,NA,NA,493.171471927162,NA,NA,NA,1,9,NA,18.9681335356601,170.713201820941
"2022-02-26","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,0,NA,NA,0,NA,NA
"2022-02-26","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,NA,1,9,NA,68.212824010914,613.915416098227
"2022-02-26","15021","Carral",6408,41,NA,NA,639.825218476904,NA,NA,10,NA,NA,156.05493133583,NA,NA
"2022-02-26","15082","Teo",18579,223,NA,NA,1200.27988589267,NA,NA,130,NA,NA,699.714731686312,NA,NA
"2022-02-26","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-02-26","27019","Foz",9980,64,NA,NA,641.282565130261,NA,NA,26,NA,NA,260.521042084168,NA,NA
"2022-02-26","32069","Ribadavia",5024,119,NA,NA,2368.63057324841,NA,NA,48,NA,NA,955.414012738853,NA,NA
"2022-02-26","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-02-26","32061","Piñor",1176,10,NA,NA,850.340136054422,NA,NA,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-02-26","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
"2022-02-26","27007","Begonte",3026,20,NA,NA,660.938532716457,NA,NA,NA,1,9,NA,33.0469266358229,297.422339722406
"2022-02-26","36008","Cangas",26542,299,NA,NA,1126.5164644714,NA,NA,143,NA,NA,538.768743877628,NA,NA
"2022-02-26","15091","Vilarmaior",1226,13,NA,NA,1060.35889070147,NA,NA,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-02-26","36034","As Neves",3841,26,NA,NA,676.907055454309,NA,NA,10,NA,NA,260.348867482426,NA,NA
"2022-02-26","27020","Friol",3744,24,NA,NA,641.025641025641,NA,NA,11,NA,NA,293.803418803419,NA,NA
"2022-02-26","32072","A Rúa",4314,30,NA,NA,695.410292072323,NA,NA,12,NA,NA,278.164116828929,NA,NA
"2022-02-26","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,0,NA,NA,0,NA,NA
"2022-02-26","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541,NA,1,9,NA,91.0746812386157,819.672131147541
"2022-02-26","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
"2022-02-26","36055","Tui",16701,183,NA,NA,1095.74276989402,NA,NA,108,NA,NA,646.667864199749,NA,NA
