"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-11","15002","Ames",31793,124,NA,NA,390.022961029157,NA,NA
"2021-02-11","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-11","15038","Frades",2339,14,NA,NA,598.546387345019,NA,NA
"2021-02-11","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-11","36030","Mondariz",4440,38,NA,NA,855.855855855856,NA,NA
"2021-02-11","36044","Pontecesures",3052,36,NA,NA,1179.55439056356,NA,NA
"2021-02-11","36015","Cuntis",4677,25,NA,NA,534.53068206115,NA,NA
"2021-02-11","27051","Ribadeo",9854,15,NA,NA,152.22244773696,NA,NA
"2021-02-11","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-02-11","36009","A Cañiza",5180,43,NA,NA,830.11583011583,NA,NA
"2021-02-11","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-11","32026","Coles",3050,24,NA,NA,786.885245901639,NA,NA
"2021-02-11","36902","Cerdedo-Cotobade",5699,25,NA,NA,438.673451482716,NA,NA
"2021-02-11","36027","Meaño",5272,38,NA,NA,720.789074355083,NA,NA
"2021-02-11","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-02-11","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2021-02-11","15021","Carral",6408,42,NA,NA,655.430711610487,NA,NA
"2021-02-11","15082","Teo",18579,58,NA,NA,312.180418752355,NA,NA
"2021-02-11","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-11","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-11","32069","Ribadavia",5024,14,NA,NA,278.662420382166,NA,NA
"2021-02-11","15049","Moeche",1226,38,NA,NA,3099.51060358891,NA,NA
"2021-02-11","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-11","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-11","27007","Begonte",3026,11,NA,NA,363.516192994052,NA,NA
"2021-02-11","36008","Cangas",26542,134,NA,NA,504.860221535679,NA,NA
"2021-02-11","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-11","36034","As Neves",3841,14,NA,NA,364.488414475397,NA,NA
"2021-02-11","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-02-11","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-02-11","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-11","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-02-11","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-11","36055","Tui",16701,110,NA,NA,658.643195018262,NA,NA
"2021-02-11","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-11","15068","Ponteceso",5502,15,NA,NA,272.628135223555,NA,NA
"2021-02-11","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-02-11","27041","Pantón",2542,16,NA,NA,629.425649095201,NA,NA
"2021-02-11","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-11","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-11","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649
"2021-02-11","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2021-02-11","15086","Trazo",3113,26,NA,NA,835.207195631224,NA,NA
"2021-02-11","27060","Taboada",2756,13,NA,NA,471.698113207547,NA,NA
"2021-02-11","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-11","36024","Lalín",20218,80,NA,NA,395.687011573845,NA,NA
"2021-02-11","15048","Miño",6200,34,NA,NA,548.387096774194,NA,NA
"2021-02-11","36032","Moraña",4179,31,NA,NA,741.804259392199,NA,NA
"2021-02-11","15051","Mugardos",5245,43,NA,NA,819.828408007626,NA,NA
"2021-02-11","32070","San Xoán de Río",531,NA,1,9,NA,188.323917137476,1694.91525423729
"2021-02-11","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2021-02-11","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2021-02-11","36046","Ribadumia",5052,31,NA,NA,613.618368962787,NA,NA
"2021-02-11","32059","A Peroxa",1819,0,NA,NA,0,NA,NA
"2021-02-11","32027","Cortegada",1085,0,NA,NA,0,NA,NA
"2021-02-11","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-02-11","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-02-11","36021","Gondomar",14286,31,NA,NA,216.995660086798,NA,NA
"2021-02-11","15043","Malpica de Bergantiños",5391,61,NA,NA,1131.51548877759,NA,NA
"2021-02-11","36038","Pontevedra",83029,457,NA,NA,550.410097676715,NA,NA
"2021-02-11","36056","Valga",5869,49,NA,NA,834.895212131539,NA,NA
"2021-02-11","32019","O Carballiño",14027,93,NA,NA,663.007057817067,NA,NA
"2021-02-11","15062","Outes",6282,16,NA,NA,254.695956701687,NA,NA
"2021-02-11","36048","O Rosal",6234,26,NA,NA,417.067693294835,NA,NA
"2021-02-11","36036","Oia",3053,17,NA,NA,556.829348182116,NA,NA
"2021-02-11","15025","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2021-02-11","27057","Sarria",13330,72,NA,NA,540.13503375844,NA,NA
"2021-02-11","36052","Silleda",8687,65,NA,NA,748.244503280764,NA,NA
"2021-02-11","27043","O Páramo",1366,NA,1,9,NA,73.2064421669107,658.857979502196
"2021-02-11","15061","Ortigueira",5671,36,NA,NA,634.808675718568,NA,NA
"2021-02-11","15080","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2021-02-11","32085","Verín",13723,71,NA,NA,517.379581724113,NA,NA
"2021-02-11","27015","Cospeito",4484,12,NA,NA,267.618198037467,NA,NA
"2021-02-11","15013","Brión",7837,30,NA,NA,382.799540640551,NA,NA
"2021-02-11","36013","Covelo",2396,14,NA,NA,584.307178631052,NA,NA
"2021-02-11","32075","San Cibrao das Viñas",5405,23,NA,NA,425.531914893617,NA,NA
