"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-01","15002","Ames",31793,206,NA,NA,647.941370741987,NA,NA
"2021-02-01","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-01","15038","Frades",2339,17,NA,NA,726.806327490381,NA,NA
"2021-02-01","27052","Ribas de Sil",947,16,NA,NA,1689.54593453009,NA,NA
"2021-02-01","36030","Mondariz",4440,67,NA,NA,1509.00900900901,NA,NA
"2021-02-01","36044","Pontecesures",3052,67,NA,NA,2195.28178243775,NA,NA
"2021-02-01","36015","Cuntis",4677,30,NA,NA,641.43681847338,NA,NA
"2021-02-01","27051","Ribadeo",9854,28,NA,NA,284.148569108991,NA,NA
"2021-02-01","32091","Vilardevós",1846,22,NA,NA,1191.76598049837,NA,NA
"2021-02-01","36009","A Cañiza",5180,125,NA,NA,2413.12741312741,NA,NA
"2021-02-01","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-01","32026","Coles",3050,43,NA,NA,1409.83606557377,NA,NA
"2021-02-01","36902","Cerdedo-Cotobade",5699,20,NA,NA,350.938761186173,NA,NA
"2021-02-01","36027","Meaño",5272,26,NA,NA,493.171471927162,NA,NA
"2021-02-01","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-02-01","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-01","15021","Carral",6408,55,NA,NA,858.302122347066,NA,NA
"2021-02-01","15082","Teo",18579,107,NA,NA,575.919048387965,NA,NA
"2021-02-01","32084","Verea",943,19,NA,NA,2014.84623541888,NA,NA
"2021-02-01","27019","Foz",9980,13,NA,NA,130.260521042084,NA,NA
"2021-02-01","32069","Ribadavia",5024,36,NA,NA,716.56050955414,NA,NA
"2021-02-01","15049","Moeche",1226,67,NA,NA,5464.92659053834,NA,NA
"2021-02-01","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-02-01","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-01","27007","Begonte",3026,18,NA,NA,594.844679444812,NA,NA
"2021-02-01","36008","Cangas",26542,114,NA,NA,429.507949664682,NA,NA
