"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2021-08-01","15002","Ames",31793,179,NA,NA,563.017016324348,NA,NA,84,NA,NA,264.209102632655,NA,NA
"2021-08-01","27006","Becerreá",2818,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"2021-08-01","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-08-01","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,0,NA,NA,0,NA,NA
"2021-08-01","36030","Mondariz",4440,17,NA,NA,382.882882882883,NA,NA,13,NA,NA,292.792792792793,NA,NA
"2021-08-01","36044","Pontecesures",3052,11,NA,NA,360.419397116645,NA,NA,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-08-01","36015","Cuntis",4677,20,NA,NA,427.62454564892,NA,NA,12,NA,NA,256.574727389352,NA,NA
"2021-08-01","27051","Ribadeo",9854,72,NA,NA,730.667749137406,NA,NA,19,NA,NA,192.815100466816,NA,NA
"2021-08-01","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-08-01","36009","A Cañiza",5180,15,NA,NA,289.57528957529,NA,NA,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-08-01","15042","Lousame",3338,14,NA,NA,419.412822049131,NA,NA,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-08-01","32026","Coles",3050,14,NA,NA,459.016393442623,NA,NA,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-08-01","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-08-01","36027","Meaño",5272,62,NA,NA,1176.02427921093,NA,NA,26,NA,NA,493.171471927162,NA,NA
"2021-08-01","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,0,NA,NA,0,NA,NA
"2021-08-01","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,NA,1,9,NA,68.212824010914,613.915416098227
"2021-08-01","15021","Carral",6408,15,NA,NA,234.082397003745,NA,NA,NA,1,9,NA,15.605493133583,140.449438202247
"2021-08-01","15082","Teo",18579,97,NA,NA,522.094838258249,NA,NA,54,NA,NA,290.650734700468,NA,NA
"2021-08-01","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,0,NA,NA,0,NA,NA
"2021-08-01","27019","Foz",9980,135,NA,NA,1352.70541082164,NA,NA,52,NA,NA,521.042084168337,NA,NA
"2021-08-01","32069","Ribadavia",5024,16,NA,NA,318.471337579618,NA,NA,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-08-01","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-08-01","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898,0,NA,NA,0,NA,NA
"2021-08-01","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
