"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-01-13","15002","Ames",31793,141,NA,NA,443.493850847671,NA,NA
"2021-01-13","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-01-13","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-01-13","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-01-13","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2021-01-13","36044","Pontecesures",3052,45,NA,NA,1474.44298820446,NA,NA
"2021-01-13","36015","Cuntis",4677,26,NA,NA,555.911909343596,NA,NA
"2021-01-13","27051","Ribadeo",9854,22,NA,NA,223.259590014207,NA,NA
"2021-01-13","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-01-13","36009","A Cañiza",5180,22,NA,NA,424.710424710425,NA,NA
"2021-01-13","15042","Lousame",3338,16,NA,NA,479.328939484721,NA,NA
"2021-01-13","32026","Coles",3050,17,NA,NA,557.377049180328,NA,NA
"2021-01-13","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-01-13","36027","Meaño",5272,NA,1,9,NA,18.9681335356601,170.713201820941
"2021-01-13","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-01-13","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-01-13","15021","Carral",6408,28,NA,NA,436.953807740325,NA,NA
"2021-01-13","15082","Teo",18579,52,NA,NA,279.885892674525,NA,NA
"2021-01-13","32084","Verea",943,0,NA,NA,0,NA,NA
"2021-01-13","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-01-13","32069","Ribadavia",5024,23,NA,NA,457.802547770701,NA,NA
"2021-01-13","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-13","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-01-13","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-01-13","27007","Begonte",3026,0,NA,NA,0,NA,NA
"2021-01-13","36008","Cangas",26542,48,NA,NA,180.845452490393,NA,NA
"2021-01-13","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-13","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-01-13","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-01-13","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-01-13","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-01-13","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-01-13","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-01-13","36055","Tui",16701,150,NA,NA,898.14981138854,NA,NA
"2021-01-13","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-01-13","15068","Ponteceso",5502,NA,1,9,NA,18.1752090149037,163.576881134133
"2021-01-13","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-01-13","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-01-13","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-01-13","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-01-13","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-01-13","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2021-01-13","15086","Trazo",3113,29,NA,NA,931.577256665596,NA,NA
"2021-01-13","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2021-01-13","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-01-13","36024","Lalín",20218,27,NA,NA,133.544366406173,NA,NA
"2021-01-13","15048","Miño",6200,NA,1,9,NA,16.1290322580645,145.161290322581
"2021-01-13","36032","Moraña",4179,11,NA,NA,263.220866235942,NA,NA
"2021-01-13","15051","Mugardos",5245,11,NA,NA,209.723546234509,NA,NA
"2021-01-13","32070","San Xoán de Río",531,11,NA,NA,2071.56308851224,NA,NA
"2021-01-13","32087","Vilamarín",1854,24,NA,NA,1294.49838187702,NA,NA
"2021-01-13","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2021-01-13","36046","Ribadumia",5052,10,NA,NA,197.941409342835,NA,NA
"2021-01-13","32059","A Peroxa",1819,NA,1,9,NA,54.9752611324904,494.777350192413
"2021-01-13","32027","Cortegada",1085,0,NA,NA,0,NA,NA
"2021-01-13","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-01-13","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-01-13","36021","Gondomar",14286,36,NA,NA,251.994960100798,NA,NA
"2021-01-13","15043","Malpica de Bergantiños",5391,12,NA,NA,222.593210907067,NA,NA
"2021-01-13","36038","Pontevedra",83029,151,NA,NA,181.864167941322,NA,NA
"2021-01-13","36056","Valga",5869,60,NA,NA,1022.32066791617,NA,NA
"2021-01-13","32019","O Carballiño",14027,32,NA,NA,228.13146075426,NA,NA
"2021-01-13","15062","Outes",6282,38,NA,NA,604.902897166508,NA,NA
"2021-01-13","36048","O Rosal",6234,39,NA,NA,625.601539942252,NA,NA
"2021-01-13","36036","Oia",3053,37,NA,NA,1211.92269898461,NA,NA
"2021-01-13","15025","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2021-01-13","27057","Sarria",13330,15,NA,NA,112.528132033008,NA,NA
"2021-01-13","36052","Silleda",8687,29,NA,NA,333.832163002187,NA,NA
"2021-01-13","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2021-01-13","15061","Ortigueira",5671,39,NA,NA,687.709398695116,NA,NA
