"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-20","15002","Ames",31793,40,NA,NA,125.813858396502,NA,NA
"2021-02-20","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-20","15038","Frades",2339,10,NA,NA,427.533133817871,NA,NA
"2021-02-20","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-20","36030","Mondariz",4440,17,NA,NA,382.882882882883,NA,NA
"2021-02-20","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-02-20","36015","Cuntis",4677,19,NA,NA,406.243318366474,NA,NA
"2021-02-20","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2021-02-20","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-02-20","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-02-20","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-20","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-02-20","36902","Cerdedo-Cotobade",5699,24,NA,NA,421.126513423408,NA,NA
"2021-02-20","36027","Meaño",5272,22,NA,NA,417.298937784522,NA,NA
"2021-02-20","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-02-20","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-20","15021","Carral",6408,31,NA,NA,483.770287141074,NA,NA
"2021-02-20","15082","Teo",18579,38,NA,NA,204.531998492922,NA,NA
"2021-02-20","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-20","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-20","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-02-20","15049","Moeche",1226,15,NA,NA,1223.49102773246,NA,NA
"2021-02-20","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-20","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-20","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-02-20","36008","Cangas",26542,69,NA,NA,259.965337954939,NA,NA
"2021-02-20","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-20","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-02-20","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-02-20","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-02-20","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-20","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-02-20","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-20","36055","Tui",16701,40,NA,NA,239.506616370277,NA,NA
"2021-02-20","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-20","15068","Ponteceso",5502,32,NA,NA,581.606688476917,NA,NA
"2021-02-20","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-02-20","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-02-20","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-20","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-20","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-02-20","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2021-02-20","15086","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116
"2021-02-20","27060","Taboada",2756,12,NA,NA,435.413642960813,NA,NA
"2021-02-20","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-20","36024","Lalín",20218,37,NA,NA,183.005242852903,NA,NA
"2021-02-20","15048","Miño",6200,18,NA,NA,290.322580645161,NA,NA
"2021-02-20","36032","Moraña",4179,12,NA,NA,287.150035893754,NA,NA
"2021-02-20","15051","Mugardos",5245,12,NA,NA,228.789323164919,NA,NA
"2021-02-20","32070","San Xoán de Río",531,0,NA,NA,0,NA,NA
"2021-02-20","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2021-02-20","27001","Abadín",2367,0,NA,NA,0,NA,NA
"2021-02-20","36046","Ribadumia",5052,10,NA,NA,197.941409342835,NA,NA
"2021-02-20","32059","A Peroxa",1819,13,NA,NA,714.678394722375,NA,NA
"2021-02-20","32027","Cortegada",1085,NA,1,9,NA,92.1658986175115,829.493087557604
"2021-02-20","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-02-20","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-02-20","36021","Gondomar",14286,16,NA,NA,111.997760044799,NA,NA
"2021-02-20","15043","Malpica de Bergantiños",5391,43,NA,NA,797.625672416991,NA,NA
"2021-02-20","36038","Pontevedra",83029,212,NA,NA,255.332474195763,NA,NA
"2021-02-20","36056","Valga",5869,10,NA,NA,170.386777986028,NA,NA
"2021-02-20","32019","O Carballiño",14027,38,NA,NA,270.906109645683,NA,NA
"2021-02-20","15062","Outes",6282,NA,1,9,NA,15.9184972938555,143.266475644699
"2021-02-20","36048","O Rosal",6234,12,NA,NA,192.492781520693,NA,NA
"2021-02-20","36036","Oia",3053,13,NA,NA,425.810678021618,NA,NA
"2021-02-20","15025","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2021-02-20","27057","Sarria",13330,18,NA,NA,135.03375843961,NA,NA
"2021-02-20","36052","Silleda",8687,30,NA,NA,345.343616898814,NA,NA
"2021-02-20","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2021-02-20","15061","Ortigueira",5671,NA,1,9,NA,17.6335743255158,158.702168929642
"2021-02-20","15080","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2021-02-20","32085","Verín",13723,36,NA,NA,262.333309043212,NA,NA
"2021-02-20","27015","Cospeito",4484,10,NA,NA,223.015165031222,NA,NA
"2021-02-20","15013","Brión",7837,16,NA,NA,204.159755008294,NA,NA
"2021-02-20","36013","Covelo",2396,NA,1,9,NA,41.7362270450751,375.626043405676
"2021-02-20","32075","San Cibrao das Viñas",5405,12,NA,NA,222.016651248844,NA,NA
"2021-02-20","15016","Camariñas",5272,10,NA,NA,189.681335356601,NA,NA
"2021-02-20","15084","Tordoia",3299,14,NA,NA,424.371021521673,NA,NA
"2021-02-20","15017","Cambre",24648,93,NA,NA,377.312560856865,NA,NA
"2021-02-20","32025","Cenlle",1120,0,NA,NA,0,NA,NA
"2021-02-20","32007","Baños de Molgas",1519,0,NA,NA,0,NA,NA
"2021-02-20","36007","Campo Lameiro",1817,NA,1,9,NA,55.0357732526142,495.321959273528
"2021-02-20","32009","O Barco de Valdeorras",13395,13,NA,NA,97.0511384845091,NA,NA
