"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-01-02","15002","Ames",31793,793,NA,NA,2494.25974271066,NA,NA,549,NA,NA,1726.795206492,NA,NA
"2022-01-02","27006","Becerreá",2818,28,NA,NA,993.61249112846,NA,NA,23,NA,NA,816.181689141235,NA,NA
"2022-01-02","15038","Frades",2339,26,NA,NA,1111.58614792646,NA,NA,18,NA,NA,769.559640872168,NA,NA
"2022-01-02","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-01-02","36030","Mondariz",4440,53,NA,NA,1193.69369369369,NA,NA,41,NA,NA,923.423423423423,NA,NA
"2022-01-02","36044","Pontecesures",3052,56,NA,NA,1834.8623853211,NA,NA,37,NA,NA,1212.31979030144,NA,NA
"2022-01-02","36015","Cuntis",4677,37,NA,NA,791.105409450502,NA,NA,26,NA,NA,555.911909343596,NA,NA
"2022-01-02","27051","Ribadeo",9854,107,NA,NA,1085.85346052365,NA,NA,67,NA,NA,679.926933225086,NA,NA
"2022-01-02","32091","Vilardevós",1846,23,NA,NA,1245.93716143012,NA,NA,16,NA,NA,866.738894907909,NA,NA
"2022-01-02","36009","A Cañiza",5180,111,NA,NA,2142.85714285714,NA,NA,74,NA,NA,1428.57142857143,NA,NA
"2022-01-02","15042","Lousame",3338,46,NA,NA,1378.07070101857,NA,NA,28,NA,NA,838.825644098262,NA,NA
"2022-01-02","32026","Coles",3050,60,NA,NA,1967.2131147541,NA,NA,25,NA,NA,819.672131147541,NA,NA
"2022-01-02","36902","Cerdedo-Cotobade",5699,55,NA,NA,965.081593261976,NA,NA,34,NA,NA,596.595894016494,NA,NA
"2022-01-02","36027","Meaño",5272,76,NA,NA,1441.57814871017,NA,NA,59,NA,NA,1119.11987860395,NA,NA
"2022-01-02","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-01-02","32035","O Irixo",1466,12,NA,NA,818.553888130969,NA,NA,11,NA,NA,750.341064120055,NA,NA
"2022-01-02","15021","Carral",6408,62,NA,NA,967.540574282147,NA,NA,49,NA,NA,764.669163545568,NA,NA
"2022-01-02","15082","Teo",18579,297,NA,NA,1598.57904085258,NA,NA,217,NA,NA,1167.98535981484,NA,NA
"2022-01-02","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-01-02","27019","Foz",9980,62,NA,NA,621.24248496994,NA,NA,46,NA,NA,460.921843687375,NA,NA
"2022-01-02","32069","Ribadavia",5024,95,NA,NA,1890.92356687898,NA,NA,69,NA,NA,1373.4076433121,NA,NA
"2022-01-02","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
