"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-12-03","15002","Ames",31793,25,NA,NA,78.633661497814,NA,NA
"2020-12-03","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2020-12-03","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2020-12-03","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2020-12-03","36030","Mondariz",4440,15,NA,NA,337.837837837838,NA,NA
"2020-12-03","36044","Pontecesures",3052,11,NA,NA,360.419397116645,NA,NA
"2020-12-03","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2020-12-03","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2020-12-03","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2020-12-03","36009","A Cañiza",5180,10,NA,NA,193.050193050193,NA,NA
"2020-12-03","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-12-03","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2020-12-03","36902","Cerdedo-Cotobade",5699,14,NA,NA,245.657132830321,NA,NA
"2020-12-03","36027","Meaño",5272,18,NA,NA,341.426403641882,NA,NA
"2020-12-03","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2020-12-03","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-12-03","15021","Carral",6408,NA,1,9,NA,15.605493133583,140.449438202247
"2020-12-03","15082","Teo",18579,16,NA,NA,86.1187362075461,NA,NA
"2020-12-03","32084","Verea",943,0,NA,NA,0,NA,NA
"2020-12-03","27019","Foz",9980,21,NA,NA,210.420841683367,NA,NA
"2020-12-03","32069","Ribadavia",5024,15,NA,NA,298.566878980892,NA,NA
"2020-12-03","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-12-03","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2020-12-03","32021","Castrelo do Val",984,0,NA,NA,0,NA,NA
"2020-12-03","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2020-12-03","36008","Cangas",26542,53,NA,NA,199.683520458142,NA,NA
"2020-12-03","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-12-03","36034","As Neves",3841,11,NA,NA,286.383754230669,NA,NA
"2020-12-03","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2020-12-03","32072","A Rúa",4314,25,NA,NA,579.508576726936,NA,NA
"2020-12-03","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2020-12-03","15081","As Somozas",1098,0,NA,NA,0,NA,NA
"2020-12-03","15083","Toques",1124,0,NA,NA,0,NA,NA
"2020-12-03","36055","Tui",16701,67,NA,NA,401.173582420214,NA,NA
"2020-12-03","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2020-12-03","15068","Ponteceso",5502,29,NA,NA,527.081061432206,NA,NA
"2020-12-03","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2020-12-03","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2020-12-03","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2020-12-03","27038","Ourol",1018,0,NA,NA,0,NA,NA
"2020-12-03","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649
"2020-12-03","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2020-12-03","15086","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116
"2020-12-03","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2020-12-03","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2020-12-03","36024","Lalín",20218,21,NA,NA,103.867840538134,NA,NA
