"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-02-02","15002","Ames",31793,1182,NA,NA,3717.79951561665,NA,NA,576,NA,NA,1811.71956090963,NA,NA
"2022-02-02","27006","Becerreá",2818,70,NA,NA,2484.03122782115,NA,NA,38,NA,NA,1348.47409510291,NA,NA
"2022-02-02","15038","Frades",2339,22,NA,NA,940.572894399316,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-02-02","27052","Ribas de Sil",947,28,NA,NA,2956.70538542767,NA,NA,12,NA,NA,1267.15945089757,NA,NA
"2022-02-02","36030","Mondariz",4440,103,NA,NA,2319.81981981982,NA,NA,44,NA,NA,990.990990990991,NA,NA
"2022-02-02","36044","Pontecesures",3052,100,NA,NA,3276.53997378768,NA,NA,42,NA,NA,1376.14678899083,NA,NA
"2022-02-02","36015","Cuntis",4677,102,NA,NA,2180.88518280949,NA,NA,53,NA,NA,1133.20504596964,NA,NA
"2022-02-02","27051","Ribadeo",9854,266,NA,NA,2699.41140653542,NA,NA,104,NA,NA,1055.40897097625,NA,NA
"2022-02-02","32091","Vilardevós",1846,14,NA,NA,758.39653304442,NA,NA,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-02-02","36009","A Cañiza",5180,107,NA,NA,2065.63706563707,NA,NA,57,NA,NA,1100.3861003861,NA,NA
"2022-02-02","15042","Lousame",3338,76,NA,NA,2276.81246255243,NA,NA,31,NA,NA,928.699820251648,NA,NA
"2022-02-02","32026","Coles",3050,63,NA,NA,2065.5737704918,NA,NA,18,NA,NA,590.16393442623,NA,NA
"2022-02-02","36902","Cerdedo-Cotobade",5699,101,NA,NA,1772.24074399017,NA,NA,66,NA,NA,1158.09791191437,NA,NA
"2022-02-02","36027","Meaño",5272,128,NA,NA,2427.92109256449,NA,NA,73,NA,NA,1384.67374810319,NA,NA
