"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-11-26","15002","Ames",31793,28,NA,NA,88.0697008775517,NA,NA
"2020-11-26","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2020-11-26","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2020-11-26","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2020-11-26","36030","Mondariz",4440,17,NA,NA,382.882882882883,NA,NA
"2020-11-26","36044","Pontecesures",3052,10,NA,NA,327.653997378768,NA,NA
"2020-11-26","36015","Cuntis",4677,12,NA,NA,256.574727389352,NA,NA
"2020-11-26","27051","Ribadeo",9854,10,NA,NA,101.48163182464,NA,NA
"2020-11-26","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2020-11-26","36009","A Cañiza",5180,15,NA,NA,289.57528957529,NA,NA
"2020-11-26","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-11-26","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2020-11-26","36902","Cerdedo-Cotobade",5699,13,NA,NA,228.110194771012,NA,NA
"2020-11-26","36027","Meaño",5272,27,NA,NA,512.139605462822,NA,NA
"2020-11-26","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2020-11-26","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-11-26","15021","Carral",6408,NA,1,9,NA,15.605493133583,140.449438202247
"2020-11-26","15082","Teo",18579,22,NA,NA,118.413262285376,NA,NA
"2020-11-26","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2020-11-26","27019","Foz",9980,29,NA,NA,290.581162324649,NA,NA
"2020-11-26","32069","Ribadavia",5024,20,NA,NA,398.089171974522,NA,NA
"2020-11-26","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-11-26","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2020-11-26","32021","Castrelo do Val",984,0,NA,NA,0,NA,NA
"2020-11-26","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2020-11-26","36008","Cangas",26542,40,NA,NA,150.704543741994,NA,NA
"2020-11-26","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-11-26","36034","As Neves",3841,11,NA,NA,286.383754230669,NA,NA
"2020-11-26","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2020-11-26","32072","A Rúa",4314,25,NA,NA,579.508576726936,NA,NA
