"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-03-21","15002","Ames",31793,325,NA,NA,1022.23759947158,NA,NA,185,NA,NA,581.889095083823,NA,NA
"2022-03-21","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005,NA,1,9,NA,35.486160397445,319.375443577005
"2022-03-21","15038","Frades",2339,12,NA,NA,513.039760581445,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-03-21","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-03-21","36030","Mondariz",4440,30,NA,NA,675.675675675676,NA,NA,12,NA,NA,270.27027027027,NA,NA
"2022-03-21","36044","Pontecesures",3052,23,NA,NA,753.604193971166,NA,NA,18,NA,NA,589.777195281782,NA,NA
"2022-03-21","36015","Cuntis",4677,32,NA,NA,684.199273038272,NA,NA,22,NA,NA,470.387000213812,NA,NA
"2022-03-21","27051","Ribadeo",9854,71,NA,NA,720.519585954942,NA,NA,40,NA,NA,405.926527298559,NA,NA
"2022-03-21","32091","Vilardevós",1846,27,NA,NA,1462.6218851571,NA,NA,11,NA,NA,595.882990249187,NA,NA
"2022-03-21","36009","A Cañiza",5180,53,NA,NA,1023.16602316602,NA,NA,40,NA,NA,772.200772200772,NA,NA
"2022-03-21","15042","Lousame",3338,35,NA,NA,1048.53205512283,NA,NA,19,NA,NA,569.203115638107,NA,NA
"2022-03-21","32026","Coles",3050,28,NA,NA,918.032786885246,NA,NA,10,NA,NA,327.868852459016,NA,NA
"2022-03-21","36902","Cerdedo-Cotobade",5699,21,NA,NA,368.485699245482,NA,NA,NA,1,9,NA,17.5469380593087,157.922442533778
"2022-03-21","36027","Meaño",5272,36,NA,NA,682.852807283763,NA,NA,17,NA,NA,322.458270106222,NA,NA
"2022-03-21","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-03-21","32035","O Irixo",1466,11,NA,NA,750.341064120055,NA,NA,NA,1,9,NA,68.212824010914,613.915416098227
"2022-03-21","15021","Carral",6408,69,NA,NA,1076.77902621723,NA,NA,44,NA,NA,686.641697877653,NA,NA
"2022-03-21","15082","Teo",18579,223,NA,NA,1200.27988589267,NA,NA,118,NA,NA,635.125679530653,NA,NA
"2022-03-21","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-03-21","27019","Foz",9980,93,NA,NA,931.86372745491,NA,NA,49,NA,NA,490.981963927856,NA,NA
"2022-03-21","32069","Ribadavia",5024,41,NA,NA,816.082802547771,NA,NA,24,NA,NA,477.707006369427,NA,NA
"2022-03-21","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-03-21","32061","Piñor",1176,11,NA,NA,935.374149659864,NA,NA,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-03-21","32021","Castrelo do Val",984,12,NA,NA,1219.51219512195,NA,NA,NA,1,9,NA,101.626016260163,914.634146341463
"2022-03-21","27007","Begonte",3026,25,NA,NA,826.173165895572,NA,NA,15,NA,NA,495.703899537343,NA,NA
"2022-03-21","36008","Cangas",26542,278,NA,NA,1047.39657900686,NA,NA,134,NA,NA,504.860221535679,NA,NA
"2022-03-21","15091","Vilarmaior",1226,13,NA,NA,1060.35889070147,NA,NA,10,NA,NA,815.660685154975,NA,NA
"2022-03-21","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-03-21","27020","Friol",3744,23,NA,NA,614.316239316239,NA,NA,17,NA,NA,454.059829059829,NA,NA
"2022-03-21","32072","A Rúa",4314,34,NA,NA,788.131664348632,NA,NA,10,NA,NA,231.803430690774,NA,NA
"2022-03-21","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-03-21","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541,NA,1,9,NA,91.0746812386157,819.672131147541
"2022-03-21","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
