"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-12-15","15002","Ames",31793,28,NA,NA,88.0697008775517,NA,NA
"2020-12-15","27006","Becerreá",2818,0,NA,NA,0,NA,NA
"2020-12-15","15038","Frades",2339,0,NA,NA,0,NA,NA
"2020-12-15","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2020-12-15","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2020-12-15","36044","Pontecesures",3052,13,NA,NA,425.950196592398,NA,NA
"2020-12-15","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2020-12-15","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2020-12-15","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2020-12-15","36009","A Cañiza",5180,10,NA,NA,193.050193050193,NA,NA
"2020-12-15","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-12-15","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2020-12-15","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2020-12-15","36027","Meaño",5272,12,NA,NA,227.617602427921,NA,NA
"2020-12-15","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2020-12-15","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-12-15","15021","Carral",6408,NA,1,9,NA,15.605493133583,140.449438202247
"2020-12-15","15082","Teo",18579,NA,1,9,NA,5.38242101297163,48.4417891167447
"2020-12-15","32084","Verea",943,0,NA,NA,0,NA,NA
"2020-12-15","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2020-12-15","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2020-12-15","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
