"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-12-27","15002","Ames",31793,36,NA,NA,113.232472556852,NA,NA
"2020-12-27","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2020-12-27","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2020-12-27","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2020-12-27","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2020-12-27","36044","Pontecesures",3052,18,NA,NA,589.777195281782,NA,NA
"2020-12-27","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2020-12-27","27051","Ribadeo",9854,11,NA,NA,111.629795007104,NA,NA
"2020-12-27","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2020-12-27","36009","A Cañiza",5180,15,NA,NA,289.57528957529,NA,NA
"2020-12-27","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-12-27","32026","Coles",3050,13,NA,NA,426.229508196721,NA,NA
"2020-12-27","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2020-12-27","36027","Meaño",5272,20,NA,NA,379.362670713202,NA,NA
"2020-12-27","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2020-12-27","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-12-27","15021","Carral",6408,27,NA,NA,421.348314606742,NA,NA
"2020-12-27","15082","Teo",18579,25,NA,NA,134.560525324291,NA,NA
"2020-12-27","32084","Verea",943,0,NA,NA,0,NA,NA
"2020-12-27","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2020-12-27","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2020-12-27","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-12-27","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2020-12-27","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2020-12-27","27007","Begonte",3026,0,NA,NA,0,NA,NA
"2020-12-27","36008","Cangas",26542,67,NA,NA,252.43011076784,NA,NA
"2020-12-27","15091","Vilarmaior",1226,0,NA,NA,0,NA,NA
"2020-12-27","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2020-12-27","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2020-12-27","32072","A Rúa",4314,24,NA,NA,556.328233657858,NA,NA
"2020-12-27","32082","Trasmiras",1286,0,NA,NA,0,NA,NA
"2020-12-27","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2020-12-27","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2020-12-27","36055","Tui",16701,24,NA,NA,143.703969822166,NA,NA
"2020-12-27","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2020-12-27","15068","Ponteceso",5502,NA,1,9,NA,18.1752090149037,163.576881134133
"2020-12-27","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2020-12-27","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2020-12-27","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2020-12-27","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2020-12-27","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2020-12-27","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2020-12-27","15086","Trazo",3113,0,NA,NA,0,NA,NA
"2020-12-27","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2020-12-27","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2020-12-27","36024","Lalín",20218,26,NA,NA,128.5982787615,NA,NA
"2020-12-27","15048","Miño",6200,NA,1,9,NA,16.1290322580645,145.161290322581
"2020-12-27","36032","Moraña",4179,NA,1,9,NA,23.9291696578129,215.362526920316
"2020-12-27","15051","Mugardos",5245,NA,1,9,NA,19.0657769304099,171.591992373689
"2020-12-27","32070","San Xoán de Río",531,0,NA,NA,0,NA,NA
"2020-12-27","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2020-12-27","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2020-12-27","36046","Ribadumia",5052,NA,1,9,NA,19.7941409342835,178.147268408551
"2020-12-27","32059","A Peroxa",1819,NA,1,9,NA,54.9752611324904,494.777350192413
"2020-12-27","32027","Cortegada",1085,0,NA,NA,0,NA,NA
"2020-12-27","32039","Laza",1228,0,NA,NA,0,NA,NA
"2020-12-27","32048","A Mezquita",1023,0,NA,NA,0,NA,NA
"2020-12-27","36021","Gondomar",14286,38,NA,NA,265.994680106398,NA,NA
"2020-12-27","15043","Malpica de Bergantiños",5391,NA,1,9,NA,18.5494342422556,166.944908180301
"2020-12-27","36038","Pontevedra",83029,149,NA,NA,179.455371014947,NA,NA
"2020-12-27","36056","Valga",5869,20,NA,NA,340.773555972057,NA,NA
"2020-12-27","32019","O Carballiño",14027,NA,1,9,NA,7.12910814857061,64.1619733371355
"2020-12-27","15062","Outes",6282,27,NA,NA,429.799426934097,NA,NA
"2020-12-27","36048","O Rosal",6234,16,NA,NA,256.657042027591,NA,NA
"2020-12-27","36036","Oia",3053,NA,1,9,NA,32.7546675401245,294.79200786112
"2020-12-27","15025","Cerdido",1113,0,NA,NA,0,NA,NA
"2020-12-27","27057","Sarria",13330,NA,1,9,NA,7.50187546886722,67.5168792198049
"2020-12-27","36052","Silleda",8687,NA,1,9,NA,11.5114538966271,103.603085069644
"2020-12-27","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2020-12-27","15061","Ortigueira",5671,NA,1,9,NA,17.6335743255158,158.702168929642
"2020-12-27","15080","Sobrado",1758,0,NA,NA,0,NA,NA
"2020-12-27","32085","Verín",13723,46,NA,NA,335.203672666327,NA,NA
"2020-12-27","27015","Cospeito",4484,NA,1,9,NA,22.3015165031222,200.7136485281
"2020-12-27","15013","Brión",7837,12,NA,NA,153.119816256221,NA,NA
"2020-12-27","36013","Covelo",2396,NA,1,9,NA,41.7362270450751,375.626043405676
"2020-12-27","32075","San Cibrao das Viñas",5405,NA,1,9,NA,18.5013876040703,166.512488436633
"2020-12-27","15016","Camariñas",5272,10,NA,NA,189.681335356601,NA,NA
"2020-12-27","15084","Tordoia",3299,NA,1,9,NA,30.3122158229767,272.80994240679
"2020-12-27","15017","Cambre",24648,28,NA,NA,113.599480688088,NA,NA
"2020-12-27","32025","Cenlle",1120,0,NA,NA,0,NA,NA
"2020-12-27","32007","Baños de Molgas",1519,NA,1,9,NA,65.8327847267939,592.495062541146
"2020-12-27","36007","Campo Lameiro",1817,0,NA,NA,0,NA,NA
"2020-12-27","32009","O Barco de Valdeorras",13395,11,NA,NA,82.120194102277,NA,NA
"2020-12-27","36019","Fornelos de Montes",1616,NA,1,9,NA,61.8811881188119,556.930693069307
"2020-12-27","36020","Agolada",2344,NA,1,9,NA,42.6621160409556,383.959044368601
"2020-12-27","36033","Mos",15078,31,NA,NA,205.597559358005,NA,NA
"2020-12-27","32005","Baltar",962,0,NA,NA,0,NA,NA
"2020-12-27","27054","Riotorto",1262,NA,1,9,NA,79.2393026941363,713.153724247227
"2020-12-27","32053","Oímbra",1712,0,NA,NA,0,NA,NA
"2020-12-27","15039","Irixoa",1334,NA,1,9,NA,74.9625187406297,674.662668665667
"2020-12-27","15028","Corcubión",1589,NA,1,9,NA,62.9326620516048,566.393958464443
"2020-12-27","27902","Burela",9588,14,NA,NA,146.015853149771,NA,NA
"2020-12-27","36040","Portas",2940,NA,1,9,NA,34.0136054421769,306.122448979592
"2020-12-27","15011","Boiro",18838,160,NA,NA,849.347064444209,NA,NA
"2020-12-27","27053","Ribeira de Piquín",528,0,NA,NA,0,NA,NA
"2020-12-27","15009","Betanzos",12959,NA,1,9,NA,7.71664480283973,69.4498032255575
"2020-12-27","27009","Carballedo",2193,NA,1,9,NA,45.5996352029184,410.396716826265
"2020-12-27","27035","Negueira de Muñiz",215,0,NA,NA,0,NA,NA
"2020-12-27","15008","Bergondo",6633,NA,1,9,NA,15.0761344791196,135.685210312076
"2020-12-27","32018","Carballeda de Avia",1286,0,NA,NA,0,NA,NA
"2020-12-27","27016","Chantada",8192,NA,1,9,NA,12.20703125,109.86328125
"2020-12-27","32010","Beade",397,0,NA,NA,0,NA,NA
"2020-12-27","36037","Pazos de Borbén",2999,NA,1,9,NA,33.3444481493831,300.100033344448
"2020-12-27","15019","Carballo",31349,16,NA,NA,51.0383106319181,NA,NA
"2020-12-27","27046","Pol",1609,0,NA,NA,0,NA,NA
"2020-12-27","15059","Ordes",12674,14,NA,NA,110.462363894587,NA,NA
"2020-12-27","36002","Barro",3680,29,NA,NA,788.04347826087,NA,NA
"2020-12-27","15087","Valdoviño",6563,NA,1,9,NA,15.236934328813,137.132408959317
"2020-12-27","36029","Moaña",19399,24,NA,NA,123.717717408114,NA,NA
"2020-12-27","32032","Xinzo de Limia",9715,31,NA,NA,319.094184251158,NA,NA
"2020-12-27","15065","Padrón",8384,29,NA,NA,345.896946564886,NA,NA
"2020-12-27","15074","Rois",4512,NA,1,9,NA,22.1631205673759,199.468085106383
"2020-12-27","27013","Cervo",4227,NA,1,9,NA,23.6574402649633,212.91696238467
"2020-12-27","15067","A Pobra do Caramiñal",9338,20,NA,NA,214.178624973228,NA,NA
"2020-12-27","32073","Rubiá",1393,0,NA,NA,0,NA,NA
"2020-12-27","32056","Padrenda",1748,NA,1,9,NA,57.20823798627,514.87414187643
"2020-12-27","27031","Monforte de Lemos",18433,NA,1,9,NA,5.42505289426572,48.8254760483915
"2020-12-27","15072","Rianxo",11033,51,NA,NA,462.249614791988,NA,NA
"2020-12-27","15004","Ares",5732,NA,1,9,NA,17.4459176552687,157.013258897418
"2020-12-27","15041","A Laracha",11347,0,NA,NA,0,NA,NA
"2020-12-27","15077","Santa Comba",9426,87,NA,NA,922.978994271165,NA,NA
"2020-12-27","27027","Lourenzá",2140,0,NA,NA,0,NA,NA
"2020-12-27","32076","San Cristovo de Cea",2137,21,NA,NA,982.686008423023,NA,NA
"2020-12-27","32045","Maside",2705,0,NA,NA,0,NA,NA
"2020-12-27","32088","Vilamartín de Valdeorras",1790,NA,1,9,NA,55.8659217877095,502.793296089385
"2020-12-27","32020","Cartelle",2642,NA,1,9,NA,37.8501135503407,340.651021953066
"2020-12-27","32051","Muíños",1502,NA,1,9,NA,66.577896138482,599.201065246338
"2020-12-27","36018","Forcarei",3388,0,NA,NA,0,NA,NA
"2020-12-27","15089","Vedra",5036,13,NA,NA,258.141382049245,NA,NA
"2020-12-27","36005","Caldas de Reis",9785,12,NA,NA,122.636688809402,NA,NA
"2020-12-27","36043","Ponte Caldelas",5494,NA,1,9,NA,18.201674554059,163.815070986531
"2020-12-27","32057","Parada de Sil",538,0,NA,NA,0,NA,NA
"2020-12-27","32089","Vilar de Barrio",1307,NA,1,9,NA,76.5110941086458,688.599846977812
"2020-12-27","36035","Nigrán",17675,39,NA,NA,220.650636492221,NA,NA
"2020-12-27","32074","San Amaro",1089,0,NA,NA,0,NA,NA
"2020-12-27","15040","Laxe",3016,NA,1,9,NA,33.1564986737401,298.40848806366
"2020-12-27","15001","Abegondo",5406,NA,1,9,NA,18.4979652238254,166.481687014428
"2020-12-27","27024","O Incio",1570,0,NA,NA,0,NA,NA
"2020-12-27","27066","Viveiro",15466,58,NA,NA,375.016164489849,NA,NA
"2020-12-27","32033","Gomesende",732,0,NA,NA,0,NA,NA
"2020-12-27","32047","A Merca",1913,NA,1,9,NA,52.2739153162572,470.465237846315
"2020-12-27","36016","Dozón",1082,NA,1,9,NA,92.4214417744917,831.792975970425
"2020-12-27","15012","Boqueixón",4220,NA,1,9,NA,23.696682464455,213.270142180095
"2020-12-27","36004","Bueu",12009,73,NA,NA,607.877425264385,NA,NA
"2020-12-27","32004","Avión",1795,NA,1,9,NA,55.7103064066852,501.392757660167
"2020-12-27","32015","O Bolo",884,0,NA,NA,0,NA,NA
"2020-12-27","36039","O Porriño",19848,53,NA,NA,267.029423619508,NA,NA
"2020-12-27","27010","Castro de Rei",5052,NA,1,9,NA,19.7941409342835,178.147268408551
