"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-03-26","15002","Ames",31793,424,NA,NA,1333.62689900293,NA,NA,265,NA,NA,833.516811876828,NA,NA
"2022-03-26","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005,NA,1,9,NA,35.486160397445,319.375443577005
"2022-03-26","15038","Frades",2339,10,NA,NA,427.533133817871,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-03-26","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-03-26","36030","Mondariz",4440,21,NA,NA,472.972972972973,NA,NA,11,NA,NA,247.747747747748,NA,NA
"2022-03-26","36044","Pontecesures",3052,31,NA,NA,1015.72739187418,NA,NA,14,NA,NA,458.715596330275,NA,NA
"2022-03-26","36015","Cuntis",4677,38,NA,NA,812.486636732948,NA,NA,22,NA,NA,470.387000213812,NA,NA
"2022-03-26","27051","Ribadeo",9854,73,NA,NA,740.81591231987,NA,NA,30,NA,NA,304.444895473919,NA,NA
"2022-03-26","32091","Vilardevós",1846,13,NA,NA,704.225352112676,NA,NA,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-03-26","36009","A Cañiza",5180,54,NA,NA,1042.47104247104,NA,NA,17,NA,NA,328.185328185328,NA,NA
"2022-03-26","15042","Lousame",3338,38,NA,NA,1138.40623127621,NA,NA,18,NA,NA,539.245056920312,NA,NA
"2022-03-26","32026","Coles",3050,19,NA,NA,622.950819672131,NA,NA,NA,1,9,NA,32.7868852459016,295.081967213115
"2022-03-26","36902","Cerdedo-Cotobade",5699,18,NA,NA,315.844885067556,NA,NA,14,NA,NA,245.657132830321,NA,NA
"2022-03-26","36027","Meaño",5272,46,NA,NA,872.534142640364,NA,NA,27,NA,NA,512.139605462822,NA,NA
"2022-03-26","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-03-26","32035","O Irixo",1466,11,NA,NA,750.341064120055,NA,NA,NA,1,9,NA,68.212824010914,613.915416098227
"2022-03-26","15021","Carral",6408,81,NA,NA,1264.04494382022,NA,NA,38,NA,NA,593.008739076155,NA,NA
"2022-03-26","15082","Teo",18579,206,NA,NA,1108.77872867216,NA,NA,85,NA,NA,457.505786102589,NA,NA
"2022-03-26","32084","Verea",943,11,NA,NA,1166.48992576882,NA,NA,NA,1,9,NA,106.044538706257,954.40084835631
"2022-03-26","27019","Foz",9980,101,NA,NA,1012.02404809619,NA,NA,56,NA,NA,561.122244488978,NA,NA
"2022-03-26","32069","Ribadavia",5024,47,NA,NA,935.509554140127,NA,NA,19,NA,NA,378.184713375796,NA,NA
"2022-03-26","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
