"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-12","15002","Ames",31793,101,NA,NA,317.679992451168,NA,NA
"2021-02-12","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-12","15038","Frades",2339,10,NA,NA,427.533133817871,NA,NA
"2021-02-12","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-12","36030","Mondariz",4440,29,NA,NA,653.153153153153,NA,NA
"2021-02-12","36044","Pontecesures",3052,30,NA,NA,982.961992136304,NA,NA
"2021-02-12","36015","Cuntis",4677,26,NA,NA,555.911909343596,NA,NA
"2021-02-12","27051","Ribadeo",9854,14,NA,NA,142.074284554496,NA,NA
"2021-02-12","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-02-12","36009","A Cañiza",5180,38,NA,NA,733.590733590734,NA,NA
"2021-02-12","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-12","32026","Coles",3050,21,NA,NA,688.524590163934,NA,NA
"2021-02-12","36902","Cerdedo-Cotobade",5699,35,NA,NA,614.142832075803,NA,NA
"2021-02-12","36027","Meaño",5272,32,NA,NA,606.980273141123,NA,NA
"2021-02-12","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-02-12","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2021-02-12","15021","Carral",6408,39,NA,NA,608.614232209738,NA,NA
"2021-02-12","15082","Teo",18579,44,NA,NA,236.826524570752,NA,NA
"2021-02-12","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-12","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-12","32069","Ribadavia",5024,14,NA,NA,278.662420382166,NA,NA
"2021-02-12","15049","Moeche",1226,37,NA,NA,3017.94453507341,NA,NA
"2021-02-12","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-12","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-12","27007","Begonte",3026,10,NA,NA,330.469266358229,NA,NA
"2021-02-12","36008","Cangas",26542,139,NA,NA,523.698289503429,NA,NA
"2021-02-12","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-12","36034","As Neves",3841,12,NA,NA,312.418640978912,NA,NA
"2021-02-12","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-02-12","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-02-12","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-12","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-02-12","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-12","36055","Tui",16701,95,NA,NA,568.828213879408,NA,NA
"2021-02-12","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-12","15068","Ponteceso",5502,17,NA,NA,308.978553253362,NA,NA
"2021-02-12","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-02-12","27041","Pantón",2542,15,NA,NA,590.086546026751,NA,NA
"2021-02-12","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-12","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-12","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649
"2021-02-12","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2021-02-12","15086","Trazo",3113,24,NA,NA,770.960488274976,NA,NA
"2021-02-12","27060","Taboada",2756,14,NA,NA,507.982583454282,NA,NA
"2021-02-12","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-12","36024","Lalín",20218,72,NA,NA,356.118310416461,NA,NA
"2021-02-12","15048","Miño",6200,34,NA,NA,548.387096774194,NA,NA
"2021-02-12","36032","Moraña",4179,25,NA,NA,598.229241445322,NA,NA
"2021-02-12","15051","Mugardos",5245,39,NA,NA,743.565300285987,NA,NA
"2021-02-12","32070","San Xoán de Río",531,NA,1,9,NA,188.323917137476,1694.91525423729
"2021-02-12","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2021-02-12","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2021-02-12","36046","Ribadumia",5052,29,NA,NA,574.03008709422,NA,NA
"2021-02-12","32059","A Peroxa",1819,0,NA,NA,0,NA,NA
"2021-02-12","32027","Cortegada",1085,0,NA,NA,0,NA,NA
"2021-02-12","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-02-12","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-02-12","36021","Gondomar",14286,29,NA,NA,202.995940081198,NA,NA
"2021-02-12","15043","Malpica de Bergantiños",5391,59,NA,NA,1094.41662029308,NA,NA
"2021-02-12","36038","Pontevedra",83029,422,NA,NA,508.256151465151,NA,NA
"2021-02-12","36056","Valga",5869,38,NA,NA,647.469756346908,NA,NA
"2021-02-12","32019","O Carballiño",14027,90,NA,NA,641.619733371355,NA,NA
"2021-02-12","15062","Outes",6282,12,NA,NA,191.021967526266,NA,NA
"2021-02-12","36048","O Rosal",6234,25,NA,NA,401.02662816811,NA,NA
"2021-02-12","36036","Oia",3053,14,NA,NA,458.565345561743,NA,NA
"2021-02-12","15025","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2021-02-12","27057","Sarria",13330,68,NA,NA,510.127531882971,NA,NA
"2021-02-12","36052","Silleda",8687,48,NA,NA,552.549787038103,NA,NA
"2021-02-12","27043","O Páramo",1366,NA,1,9,NA,73.2064421669107,658.857979502196
"2021-02-12","15061","Ortigueira",5671,32,NA,NA,564.274378416505,NA,NA
"2021-02-12","15080","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2021-02-12","32085","Verín",13723,62,NA,NA,451.79625446331,NA,NA
"2021-02-12","27015","Cospeito",4484,16,NA,NA,356.824264049955,NA,NA
"2021-02-12","15013","Brión",7837,28,NA,NA,357.279571264514,NA,NA
"2021-02-12","36013","Covelo",2396,10,NA,NA,417.362270450751,NA,NA
"2021-02-12","32075","San Cibrao das Viñas",5405,21,NA,NA,388.529139685476,NA,NA
"2021-02-12","15016","Camariñas",5272,11,NA,NA,208.649468892261,NA,NA
"2021-02-12","15084","Tordoia",3299,27,NA,NA,818.42982722037,NA,NA
"2021-02-12","15017","Cambre",24648,177,NA,NA,718.11100292113,NA,NA
"2021-02-12","32025","Cenlle",1120,0,NA,NA,0,NA,NA
"2021-02-12","32007","Baños de Molgas",1519,0,NA,NA,0,NA,NA
"2021-02-12","36007","Campo Lameiro",1817,NA,1,9,NA,55.0357732526142,495.321959273528
"2021-02-12","32009","O Barco de Valdeorras",13395,45,NA,NA,335.946248600224,NA,NA
"2021-02-12","36019","Fornelos de Montes",1616,NA,1,9,NA,61.8811881188119,556.930693069307
"2021-02-12","36020","Agolada",2344,12,NA,NA,511.945392491468,NA,NA
"2021-02-12","36033","Mos",15078,68,NA,NA,450.988194720785,NA,NA
"2021-02-12","32005","Baltar",962,NA,1,9,NA,103.950103950104,935.550935550936
"2021-02-12","27054","Riotorto",1262,0,NA,NA,0,NA,NA
"2021-02-12","32053","Oímbra",1712,12,NA,NA,700.934579439252,NA,NA
"2021-02-12","15039","Irixoa",1334,NA,1,9,NA,74.9625187406297,674.662668665667
"2021-02-12","15028","Corcubión",1589,NA,1,9,NA,62.9326620516048,566.393958464443
"2021-02-12","27902","Burela",9588,27,NA,NA,281.602002503129,NA,NA
"2021-02-12","36040","Portas",2940,12,NA,NA,408.163265306122,NA,NA
"2021-02-12","15011","Boiro",18838,35,NA,NA,185.794670347171,NA,NA
"2021-02-12","27053","Ribeira de Piquín",528,0,NA,NA,0,NA,NA
"2021-02-12","15009","Betanzos",12959,158,NA,NA,1219.22987884868,NA,NA
"2021-02-12","27009","Carballedo",2193,NA,1,9,NA,45.5996352029184,410.396716826265
"2021-02-12","27035","Negueira de Muñiz",215,0,NA,NA,0,NA,NA
"2021-02-12","15008","Bergondo",6633,41,NA,NA,618.121513643902,NA,NA
