"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-05-25","15002","Ames",31793,162,NA,NA,509.546126505835,NA,NA,78,NA,NA,245.33702387318,NA,NA
"2022-05-25","27006","Becerreá",2818,10,NA,NA,354.86160397445,NA,NA,NA,1,9,NA,35.486160397445,319.375443577005
"2022-05-25","15038","Frades",2339,12,NA,NA,513.039760581445,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-05-25","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-05-25","36030","Mondariz",4440,18,NA,NA,405.405405405405,NA,NA,NA,1,9,NA,22.5225225225225,202.702702702703
"2022-05-25","36044","Pontecesures",3052,15,NA,NA,491.480996068152,NA,NA,NA,1,9,NA,32.7653997378768,294.888597640891
"2022-05-25","36015","Cuntis",4677,27,NA,NA,577.293136626042,NA,NA,NA,1,9,NA,21.381227282446,192.431045542014
"2022-05-25","27051","Ribadeo",9854,30,NA,NA,304.444895473919,NA,NA,12,NA,NA,121.777958189568,NA,NA
"2022-05-25","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-05-25","36009","A Cañiza",5180,14,NA,NA,270.27027027027,NA,NA,NA,1,9,NA,19.3050193050193,173.745173745174
"2022-05-25","15042","Lousame",3338,17,NA,NA,509.286998202516,NA,NA,NA,1,9,NA,29.9580587177951,269.622528460156
"2022-05-25","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115,NA,1,9,NA,32.7868852459016,295.081967213115
"2022-05-25","36902","Cerdedo-Cotobade",5699,21,NA,NA,368.485699245482,NA,NA,11,NA,NA,193.016318652395,NA,NA
"2022-05-25","36027","Meaño",5272,18,NA,NA,341.426403641882,NA,NA,10,NA,NA,189.681335356601,NA,NA
"2022-05-25","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-05-25","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,NA,1,9,NA,68.212824010914,613.915416098227
"2022-05-25","15021","Carral",6408,16,NA,NA,249.687890137328,NA,NA,NA,1,9,NA,15.605493133583,140.449438202247
"2022-05-25","15082","Teo",18579,74,NA,NA,398.299154959901,NA,NA,41,NA,NA,220.679261531837,NA,NA
"2022-05-25","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-05-25","27019","Foz",9980,27,NA,NA,270.541082164329,NA,NA,16,NA,NA,160.320641282565,NA,NA
"2022-05-25","32069","Ribadavia",5024,49,NA,NA,975.31847133758,NA,NA,21,NA,NA,417.993630573248,NA,NA
"2022-05-25","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,0,NA,NA,0,NA,NA
"2022-05-25","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-05-25","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
"2022-05-25","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406,NA,1,9,NA,33.0469266358229,297.422339722406
"2022-05-25","36008","Cangas",26542,93,NA,NA,350.388064200136,NA,NA,45,NA,NA,169.542611709743,NA,NA
"2022-05-25","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-05-25","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-05-25","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615,NA,1,9,NA,26.7094017094017,240.384615384615
"2022-05-25","32072","A Rúa",4314,29,NA,NA,672.229949003245,NA,NA,15,NA,NA,347.705146036161,NA,NA
"2022-05-25","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-05-25","15081","As Somozas",1098,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"2022-05-25","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
"2022-05-25","36055","Tui",16701,69,NA,NA,413.148913238728,NA,NA,27,NA,NA,161.666966049937,NA,NA
"2022-05-25","27034","Navia de Suarna",1081,NA,1,9,NA,92.5069380203515,832.562442183164,NA,1,9,NA,92.5069380203515,832.562442183164
"2022-05-25","15068","Ponteceso",5502,25,NA,NA,454.380225372592,NA,NA,14,NA,NA,254.452926208651,NA,NA
"2022-05-25","32013","Boborás",2285,15,NA,NA,656.455142231947,NA,NA,10,NA,NA,437.636761487965,NA,NA
"2022-05-25","27041","Pantón",2542,10,NA,NA,393.3910306845,NA,NA,NA,1,9,NA,39.33910306845,354.05192761605
"2022-05-25","27029","Meira",1725,11,NA,NA,637.68115942029,NA,NA,NA,1,9,NA,57.9710144927536,521.739130434783
"2022-05-25","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859,0,NA,NA,0,NA,NA
"2022-05-25","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649,0,NA,NA,0,NA,NA
"2022-05-25","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818,NA,1,9,NA,63.1313131313131,568.181818181818
"2022-05-25","15086","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116,NA,1,9,NA,32.123353678124,289.110183103116
"2022-05-25","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061,NA,1,9,NA,36.2844702467344,326.56023222061
"2022-05-25","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265,NA,1,9,NA,41.0340582683627,369.306524415265
"2022-05-25","36024","Lalín",20218,63,NA,NA,311.603521614403,NA,NA,28,NA,NA,138.490454050846,NA,NA
"2022-05-25","15048","Miño",6200,16,NA,NA,258.064516129032,NA,NA,11,NA,NA,177.41935483871,NA,NA
"2022-05-25","36032","Moraña",4179,13,NA,NA,311.079205551567,NA,NA,NA,1,9,NA,23.9291696578129,215.362526920316
"2022-05-25","15051","Mugardos",5245,21,NA,NA,400.381315538608,NA,NA,NA,1,9,NA,19.0657769304099,171.591992373689
"2022-05-25","32070","San Xoán de Río",531,NA,1,9,NA,188.323917137476,1694.91525423729,NA,1,9,NA,188.323917137476,1694.91525423729
"2022-05-25","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883,NA,1,9,NA,53.9374325782093,485.436893203883
"2022-05-25","27001","Abadín",2367,13,NA,NA,549.218419940853,NA,NA,NA,1,9,NA,42.247570764681,380.228136882129
