"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2021-07-31","15002","Ames",31793,186,NA,NA,585.034441543736,NA,NA,95,NA,NA,298.807913691693,NA,NA
"2021-07-31","27006","Becerreá",2818,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"2021-07-31","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-07-31","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,0,NA,NA,0,NA,NA
"2021-07-31","36030","Mondariz",4440,17,NA,NA,382.882882882883,NA,NA,12,NA,NA,270.27027027027,NA,NA
"2021-07-31","36044","Pontecesures",3052,12,NA,NA,393.184796854522,NA,NA,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-07-31","36015","Cuntis",4677,21,NA,NA,449.005772931366,NA,NA,12,NA,NA,256.574727389352,NA,NA
"2021-07-31","27051","Ribadeo",9854,84,NA,NA,852.445707326974,NA,NA,39,NA,NA,395.778364116095,NA,NA
"2021-07-31","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-07-31","36009","A Cañiza",5180,14,NA,NA,270.27027027027,NA,NA,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-07-31","15042","Lousame",3338,14,NA,NA,419.412822049131,NA,NA,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-07-31","32026","Coles",3050,16,NA,NA,524.590163934426,NA,NA,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-07-31","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-07-31","36027","Meaño",5272,61,NA,NA,1157.05614567527,NA,NA,29,NA,NA,550.075872534143,NA,NA
"2021-07-31","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,0,NA,NA,0,NA,NA
"2021-07-31","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,NA,1,9,NA,68.212824010914,613.915416098227
"2021-07-31","15021","Carral",6408,18,NA,NA,280.898876404494,NA,NA,NA,1,9,NA,15.605493133583,140.449438202247
"2021-07-31","15082","Teo",18579,95,NA,NA,511.329996232305,NA,NA,52,NA,NA,279.885892674525,NA,NA
"2021-07-31","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,0,NA,NA,0,NA,NA
"2021-07-31","27019","Foz",9980,145,NA,NA,1452.90581162325,NA,NA,79,NA,NA,791.583166332665,NA,NA
"2021-07-31","32069","Ribadavia",5024,19,NA,NA,378.184713375796,NA,NA,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-07-31","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-07-31","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898,0,NA,NA,0,NA,NA
"2021-07-31","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
"2021-07-31","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-07-31","36008","Cangas",26542,94,NA,NA,354.155677793685,NA,NA,59,NA,NA,222.289202019441,NA,NA
"2021-07-31","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-07-31","36034","As Neves",3841,15,NA,NA,390.52330122364,NA,NA,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-07-31","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-07-31","32072","A Rúa",4314,32,NA,NA,741.770978210477,NA,NA,19,NA,NA,440.426518312471,NA,NA
"2021-07-31","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,0,NA,NA,0,NA,NA
"2021-07-31","15081","As Somozas",1098,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"2021-07-31","15083","Toques",1124,10,NA,NA,889.679715302491,NA,NA,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-07-31","36055","Tui",16701,94,NA,NA,562.840548470151,NA,NA,48,NA,NA,287.407939644333,NA,NA
