"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-24","15002","Ames",31793,37,NA,NA,116.377819016765,NA,NA
"2021-02-24","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-24","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-02-24","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2021-02-24","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2021-02-24","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-02-24","36015","Cuntis",4677,17,NA,NA,363.480863801582,NA,NA
"2021-02-24","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2021-02-24","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-02-24","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-02-24","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-24","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-02-24","36902","Cerdedo-Cotobade",5699,18,NA,NA,315.844885067556,NA,NA
"2021-02-24","36027","Meaño",5272,14,NA,NA,265.553869499241,NA,NA
"2021-02-24","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-02-24","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-24","15021","Carral",6408,28,NA,NA,436.953807740325,NA,NA
"2021-02-24","15082","Teo",18579,37,NA,NA,199.14957747995,NA,NA
"2021-02-24","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-24","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-24","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-02-24","15049","Moeche",1226,17,NA,NA,1386.62316476346,NA,NA
"2021-02-24","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-24","32021","Castrelo do Val",984,0,NA,NA,0,NA,NA
"2021-02-24","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-02-24","36008","Cangas",26542,50,NA,NA,188.380679677492,NA,NA
"2021-02-24","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-24","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-02-24","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-02-24","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-02-24","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-24","15081","As Somozas",1098,0,NA,NA,0,NA,NA
"2021-02-24","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-24","36055","Tui",16701,29,NA,NA,173.642296868451,NA,NA
"2021-02-24","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-24","15068","Ponteceso",5502,37,NA,NA,672.482733551436,NA,NA
"2021-02-24","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-02-24","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-02-24","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-24","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-24","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-02-24","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2021-02-24","15086","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116
"2021-02-24","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2021-02-24","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-24","36024","Lalín",20218,20,NA,NA,98.9217528934613,NA,NA
"2021-02-24","15048","Miño",6200,13,NA,NA,209.677419354839,NA,NA
"2021-02-24","36032","Moraña",4179,NA,1,9,NA,23.9291696578129,215.362526920316
"2021-02-24","15051","Mugardos",5245,NA,1,9,NA,19.0657769304099,171.591992373689
