"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-12-08","15002","Ames",31793,21,NA,NA,66.0522756581638,NA,NA
"2020-12-08","27006","Becerreá",2818,0,NA,NA,0,NA,NA
"2020-12-08","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2020-12-08","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2020-12-08","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2020-12-08","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2020-12-08","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2020-12-08","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2020-12-08","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2020-12-08","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2020-12-08","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-12-08","32026","Coles",3050,0,NA,NA,0,NA,NA
"2020-12-08","36902","Cerdedo-Cotobade",5699,10,NA,NA,175.469380593086,NA,NA
"2020-12-08","36027","Meaño",5272,16,NA,NA,303.490136570561,NA,NA
"2020-12-08","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2020-12-08","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-12-08","15021","Carral",6408,NA,1,9,NA,15.605493133583,140.449438202247
"2020-12-08","15082","Teo",18579,NA,1,9,NA,5.38242101297163,48.4417891167447
"2020-12-08","32084","Verea",943,0,NA,NA,0,NA,NA
"2020-12-08","27019","Foz",9980,15,NA,NA,150.300601202405,NA,NA
"2020-12-08","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2020-12-08","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-12-08","32061","Piñor",1176,0,NA,NA,0,NA,NA
