"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-04","15002","Ames",31793,201,NA,NA,632.214638442424,NA,NA
"2021-02-04","27006","Becerreá",2818,10,NA,NA,354.86160397445,NA,NA
"2021-02-04","15038","Frades",2339,18,NA,NA,769.559640872168,NA,NA
"2021-02-04","27052","Ribas de Sil",947,15,NA,NA,1583.94931362196,NA,NA
"2021-02-04","36030","Mondariz",4440,62,NA,NA,1396.3963963964,NA,NA
"2021-02-04","36044","Pontecesures",3052,63,NA,NA,2064.22018348624,NA,NA
"2021-02-04","36015","Cuntis",4677,27,NA,NA,577.293136626042,NA,NA
"2021-02-04","27051","Ribadeo",9854,25,NA,NA,253.704079561599,NA,NA
"2021-02-04","32091","Vilardevós",1846,15,NA,NA,812.567713976165,NA,NA
"2021-02-04","36009","A Cañiza",5180,104,NA,NA,2007.72200772201,NA,NA
"2021-02-04","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-04","32026","Coles",3050,40,NA,NA,1311.47540983607,NA,NA
"2021-02-04","36902","Cerdedo-Cotobade",5699,25,NA,NA,438.673451482716,NA,NA
"2021-02-04","36027","Meaño",5272,31,NA,NA,588.012139605463,NA,NA
"2021-02-04","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-02-04","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-04","15021","Carral",6408,50,NA,NA,780.274656679151,NA,NA
"2021-02-04","15082","Teo",18579,103,NA,NA,554.389364336078,NA,NA
"2021-02-04","32084","Verea",943,20,NA,NA,2120.89077412513,NA,NA
"2021-02-04","27019","Foz",9980,10,NA,NA,100.200400801603,NA,NA
"2021-02-04","32069","Ribadavia",5024,29,NA,NA,577.229299363057,NA,NA
"2021-02-04","15049","Moeche",1226,56,NA,NA,4567.69983686786,NA,NA
"2021-02-04","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-02-04","32021","Castrelo do Val",984,10,NA,NA,1016.26016260163,NA,NA
"2021-02-04","27007","Begonte",3026,19,NA,NA,627.891606080634,NA,NA
"2021-02-04","36008","Cangas",26542,128,NA,NA,482.25453997438,NA,NA
"2021-02-04","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-04","36034","As Neves",3841,39,NA,NA,1015.36058318146,NA,NA
"2021-02-04","27020","Friol",3744,16,NA,NA,427.350427350427,NA,NA
"2021-02-04","32072","A Rúa",4314,24,NA,NA,556.328233657858,NA,NA
"2021-02-04","32082","Trasmiras",1286,15,NA,NA,1166.40746500778,NA,NA
"2021-02-04","15081","As Somozas",1098,11,NA,NA,1001.82149362477,NA,NA
"2021-02-04","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-04","36055","Tui",16701,167,NA,NA,999.940123345908,NA,NA
"2021-02-04","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-04","15068","Ponteceso",5502,28,NA,NA,508.905852417303,NA,NA
"2021-02-04","32013","Boborás",2285,15,NA,NA,656.455142231947,NA,NA
"2021-02-04","27041","Pantón",2542,30,NA,NA,1180.1730920535,NA,NA
"2021-02-04","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-04","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-04","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649
"2021-02-04","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2021-02-04","15086","Trazo",3113,16,NA,NA,513.973658849984,NA,NA
"2021-02-04","27060","Taboada",2756,11,NA,NA,399.129172714078,NA,NA
"2021-02-04","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-04","36024","Lalín",20218,84,NA,NA,415.471362152537,NA,NA
"2021-02-04","15048","Miño",6200,38,NA,NA,612.903225806452,NA,NA
"2021-02-04","36032","Moraña",4179,42,NA,NA,1005.02512562814,NA,NA
"2021-02-04","15051","Mugardos",5245,62,NA,NA,1182.07816968541,NA,NA
"2021-02-04","32070","San Xoán de Río",531,NA,1,9,NA,188.323917137476,1694.91525423729
"2021-02-04","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2021-02-04","27001","Abadín",2367,10,NA,NA,422.47570764681,NA,NA
"2021-02-04","36046","Ribadumia",5052,36,NA,NA,712.589073634204,NA,NA
"2021-02-04","32059","A Peroxa",1819,NA,1,9,NA,54.9752611324904,494.777350192413
"2021-02-04","32027","Cortegada",1085,NA,1,9,NA,92.1658986175115,829.493087557604
"2021-02-04","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-02-04","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-02-04","36021","Gondomar",14286,60,NA,NA,419.991600167997,NA,NA
"2021-02-04","15043","Malpica de Bergantiños",5391,53,NA,NA,983.120014839547,NA,NA
"2021-02-04","36038","Pontevedra",83029,568,NA,NA,684.098327090535,NA,NA
"2021-02-04","36056","Valga",5869,102,NA,NA,1737.94513545749,NA,NA
"2021-02-04","32019","O Carballiño",14027,103,NA,NA,734.298139302773,NA,NA
"2021-02-04","15062","Outes",6282,28,NA,NA,445.717924227953,NA,NA
"2021-02-04","36048","O Rosal",6234,54,NA,NA,866.217516843118,NA,NA
"2021-02-04","36036","Oia",3053,24,NA,NA,786.112020962987,NA,NA
"2021-02-04","15025","Cerdido",1113,10,NA,NA,898.472596585804,NA,NA
"2021-02-04","27057","Sarria",13330,174,NA,NA,1305.3263315829,NA,NA
"2021-02-04","36052","Silleda",8687,100,NA,NA,1151.14538966271,NA,NA
"2021-02-04","27043","O Páramo",1366,NA,1,9,NA,73.2064421669107,658.857979502196
"2021-02-04","15061","Ortigueira",5671,82,NA,NA,1445.95309469229,NA,NA
"2021-02-04","15080","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2021-02-04","32085","Verín",13723,125,NA,NA,910.879545288931,NA,NA
"2021-02-04","27015","Cospeito",4484,NA,1,9,NA,22.3015165031222,200.7136485281
"2021-02-04","15013","Brión",7837,45,NA,NA,574.199310960827,NA,NA
"2021-02-04","36013","Covelo",2396,34,NA,NA,1419.03171953255,NA,NA
"2021-02-04","32075","San Cibrao das Viñas",5405,19,NA,NA,351.526364477336,NA,NA
"2021-02-04","15016","Camariñas",5272,29,NA,NA,550.075872534143,NA,NA
"2021-02-04","15084","Tordoia",3299,28,NA,NA,848.742043043346,NA,NA
"2021-02-04","15017","Cambre",24648,250,NA,NA,1014.28107757222,NA,NA
"2021-02-04","32025","Cenlle",1120,NA,1,9,NA,89.2857142857143,803.571428571428
"2021-02-04","32007","Baños de Molgas",1519,NA,1,9,NA,65.8327847267939,592.495062541146
"2021-02-04","36007","Campo Lameiro",1817,11,NA,NA,605.393505778756,NA,NA
"2021-02-04","32009","O Barco de Valdeorras",13395,65,NA,NA,485.255692422546,NA,NA
"2021-02-04","36019","Fornelos de Montes",1616,12,NA,NA,742.574257425743,NA,NA
"2021-02-04","36020","Agolada",2344,26,NA,NA,1109.21501706485,NA,NA
"2021-02-04","36033","Mos",15078,82,NA,NA,543.838705398594,NA,NA
"2021-02-04","32005","Baltar",962,13,NA,NA,1351.35135135135,NA,NA
"2021-02-04","27054","Riotorto",1262,11,NA,NA,871.632329635499,NA,NA
"2021-02-04","32053","Oímbra",1712,47,NA,NA,2745.32710280374,NA,NA
"2021-02-04","15039","Irixoa",1334,NA,1,9,NA,74.9625187406297,674.662668665667
"2021-02-04","15028","Corcubión",1589,NA,1,9,NA,62.9326620516048,566.393958464443
"2021-02-04","27902","Burela",9588,35,NA,NA,365.039632874426,NA,NA
"2021-02-04","36040","Portas",2940,19,NA,NA,646.25850340136,NA,NA
"2021-02-04","15011","Boiro",18838,49,NA,NA,260.112538486039,NA,NA
"2021-02-04","27053","Ribeira de Piquín",528,0,NA,NA,0,NA,NA
"2021-02-04","15009","Betanzos",12959,215,NA,NA,1659.07863261054,NA,NA
"2021-02-04","27009","Carballedo",2193,NA,1,9,NA,45.5996352029184,410.396716826265
"2021-02-04","27035","Negueira de Muñiz",215,0,NA,NA,0,NA,NA
"2021-02-04","15008","Bergondo",6633,53,NA,NA,799.035127393336,NA,NA
"2021-02-04","32018","Carballeda de Avia",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-04","27016","Chantada",8192,49,NA,NA,598.14453125,NA,NA
"2021-02-04","32010","Beade",397,NA,1,9,NA,251.889168765743,2267.00251889169
"2021-02-04","36037","Pazos de Borbén",2999,28,NA,NA,933.644548182728,NA,NA
"2021-02-04","15019","Carballo",31349,328,NA,NA,1046.28536795432,NA,NA
"2021-02-04","27046","Pol",1609,NA,1,9,NA,62.1504039776258,559.353635798633
"2021-02-04","15059","Ordes",12674,143,NA,NA,1128.29414549471,NA,NA
"2021-02-04","36002","Barro",3680,23,NA,NA,625,NA,NA
"2021-02-04","15087","Valdoviño",6563,48,NA,NA,731.372847783026,NA,NA
"2021-02-04","36029","Moaña",19399,157,NA,NA,809.320068044745,NA,NA
"2021-02-04","32032","Xinzo de Limia",9715,119,NA,NA,1224.90993309315,NA,NA
"2021-02-04","15065","Padrón",8384,168,NA,NA,2003.81679389313,NA,NA
"2021-02-04","15074","Rois",4512,113,NA,NA,2504.43262411348,NA,NA
"2021-02-04","27013","Cervo",4227,12,NA,NA,283.88928317956,NA,NA
"2021-02-04","15067","A Pobra do Caramiñal",9338,29,NA,NA,310.55900621118,NA,NA
"2021-02-04","32073","Rubiá",1393,0,NA,NA,0,NA,NA
"2021-02-04","32056","Padrenda",1748,10,NA,NA,572.0823798627,NA,NA
"2021-02-04","27031","Monforte de Lemos",18433,229,NA,NA,1242.33711278685,NA,NA
"2021-02-04","15072","Rianxo",11033,40,NA,NA,362.548717483912,NA,NA
"2021-02-04","15004","Ares",5732,49,NA,NA,854.849965108165,NA,NA
"2021-02-04","15041","A Laracha",11347,103,NA,NA,907.728915131753,NA,NA
"2021-02-04","15077","Santa Comba",9426,28,NA,NA,297.050710799915,NA,NA
"2021-02-04","27027","Lourenzá",2140,NA,1,9,NA,46.7289719626168,420.560747663551
"2021-02-04","32076","San Cristovo de Cea",2137,11,NA,NA,514.740290126345,NA,NA
"2021-02-04","32045","Maside",2705,22,NA,NA,813.308687615527,NA,NA
"2021-02-04","32088","Vilamartín de Valdeorras",1790,13,NA,NA,726.256983240223,NA,NA
"2021-02-04","32020","Cartelle",2642,57,NA,NA,2157.45647236942,NA,NA
"2021-02-04","32051","Muíños",1502,24,NA,NA,1597.86950732357,NA,NA
"2021-02-04","36018","Forcarei",3388,101,NA,NA,2981.10979929162,NA,NA
"2021-02-04","15089","Vedra",5036,74,NA,NA,1469.42017474186,NA,NA
"2021-02-04","36005","Caldas de Reis",9785,68,NA,NA,694.941236586612,NA,NA
"2021-02-04","36043","Ponte Caldelas",5494,53,NA,NA,964.688751365126,NA,NA
"2021-02-04","32057","Parada de Sil",538,0,NA,NA,0,NA,NA
"2021-02-04","32089","Vilar de Barrio",1307,NA,1,9,NA,76.5110941086458,688.599846977812
"2021-02-04","36035","Nigrán",17675,52,NA,NA,294.200848656294,NA,NA
"2021-02-04","32074","San Amaro",1089,NA,1,9,NA,91.8273645546373,826.446280991736
"2021-02-04","15040","Laxe",3016,16,NA,NA,530.503978779841,NA,NA
"2021-02-04","15001","Abegondo",5406,52,NA,NA,961.89419163892,NA,NA
"2021-02-04","27024","O Incio",1570,NA,1,9,NA,63.6942675159236,573.248407643312
"2021-02-04","27066","Viveiro",15466,109,NA,NA,704.771757403336,NA,NA
"2021-02-04","32033","Gomesende",732,0,NA,NA,0,NA,NA
"2021-02-04","32047","A Merca",1913,33,NA,NA,1725.03920543649,NA,NA
"2021-02-04","36016","Dozón",1082,NA,1,9,NA,92.4214417744917,831.792975970425
"2021-02-04","15012","Boqueixón",4220,95,NA,NA,2251.18483412322,NA,NA
"2021-02-04","36004","Bueu",12009,34,NA,NA,283.120992588892,NA,NA
"2021-02-04","32004","Avión",1795,NA,1,9,NA,55.7103064066852,501.392757660167
"2021-02-04","32015","O Bolo",884,NA,1,9,NA,113.122171945701,1018.09954751131
"2021-02-04","36039","O Porriño",19848,129,NA,NA,649.93954050786,NA,NA
"2021-02-04","27010","Castro de Rei",5052,20,NA,NA,395.882818685669,NA,NA
"2021-02-04","32043","Maceda",2872,14,NA,NA,487.465181058496,NA,NA
"2021-02-04","15076","San Sadurniño",2822,44,NA,NA,1559.17788802268,NA,NA
"2021-02-04","32081","Toén",2355,21,NA,NA,891.71974522293,NA,NA
