"fecha","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-11-25","Ponteceso",5502,34,NA,NA,617.957106506725,NA,NA
"2020-11-25","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2020-11-25","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2020-11-25","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2020-11-25","Ourol",1018,NA,NA,NA,NA,NA,NA
"2020-11-25","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649
"2020-11-25","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2020-11-25","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116
"2020-11-25","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2020-11-25","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2020-11-25","Lalín",20218,54,NA,NA,267.088732812345,NA,NA
"2020-11-25","Miño",6200,NA,1,9,NA,16.1290322580645,145.161290322581
"2020-11-25","Moraña",4179,NA,1,9,NA,23.9291696578129,215.362526920316
"2020-11-25","Mugardos",5245,NA,1,9,NA,19.0657769304099,171.591992373689
"2020-11-25","San Xoán de Río",531,NA,NA,NA,NA,NA,NA
"2020-11-25","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2020-11-25","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2020-11-25","Ribadumia",5052,26,NA,NA,514.64766429137,NA,NA
"2020-11-25","A Peroxa",1819,NA,1,9,NA,54.9752611324904,494.777350192413
"2020-11-25","Cortegada",1085,NA,NA,NA,NA,NA,NA
"2020-11-25","Laza",1228,NA,NA,NA,NA,NA,NA
"2020-11-25","A Mezquita",1023,NA,NA,NA,NA,NA,NA
"2020-11-25","Gondomar",14286,93,NA,NA,650.986980260395,NA,NA
"2020-11-25","Malpica de Bergantiños",5391,54,NA,NA,1001.6694490818,NA,NA
"2020-11-25","Pontevedra",83029,290,NA,NA,349.275554324393,NA,NA
"2020-11-25","Valga",5869,38,NA,NA,647.469756346908,NA,NA
"2020-11-25","O Carballiño",14027,12,NA,NA,85.5492977828474,NA,NA
"2020-11-25","Outes",6282,NA,1,9,NA,15.9184972938555,143.266475644699
"2020-11-25","O Rosal",6234,18,NA,NA,288.739172281039,NA,NA
"2020-11-25","Oia",3053,12,NA,NA,393.056010481494,NA,NA
"2020-11-25","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2020-11-25","Sarria",13330,39,NA,NA,292.573143285821,NA,NA
"2020-11-25","Silleda",8687,19,NA,NA,218.717624035916,NA,NA
"2020-11-25","O Páramo",1366,NA,1,9,NA,73.2064421669107,658.857979502196
"2020-11-25","Ortigueira",5671,NA,1,9,NA,17.6335743255158,158.702168929642
"2020-11-25","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2020-11-25","Verín",13723,NA,1,9,NA,7.28703636231145,65.583327260803
"2020-11-25","Cospeito",4484,11,NA,NA,245.316681534344,NA,NA
"2020-11-25","Brión",7837,10,NA,NA,127.599846880184,NA,NA
"2020-11-25","Covelo",2396,NA,1,9,NA,41.7362270450751,375.626043405676
"2020-11-25","San Cibrao das Viñas",5405,NA,1,9,NA,18.5013876040703,166.512488436633
"2020-11-25","Camariñas",5272,NA,1,9,NA,18.9681335356601,170.713201820941
"2020-11-25","Tordoia",3299,11,NA,NA,333.434374052743,NA,NA
"2020-11-25","Cambre",24648,63,NA,NA,255.598831548199,NA,NA
"2020-11-25","Cenlle",1120,NA,NA,NA,NA,NA,NA
"2020-11-25","Baños de Molgas",1519,NA,NA,NA,NA,NA,NA
"2020-11-25","Campo Lameiro",1817,NA,1,9,NA,55.0357732526142,495.321959273528
"2020-11-25","O Barco de Valdeorras",13395,22,NA,NA,164.240388204554,NA,NA
"2020-11-25","Fornelos de Montes",1616,NA,1,9,NA,61.8811881188119,556.930693069307
"2020-11-25","Agolada",2344,NA,1,9,NA,42.6621160409556,383.959044368601
"2020-11-25","Mos",15078,204,NA,NA,1352.96458416236,NA,NA
"2020-11-25","Baltar",962,16,NA,NA,1663.20166320166,NA,NA
"2020-11-25","Riotorto",1262,NA,NA,NA,NA,NA,NA
"2020-11-25","Oímbra",1712,NA,1,9,NA,58.411214953271,525.700934579439
"2020-11-25","Irixoa",1334,29,NA,NA,2173.91304347826,NA,NA
"2020-11-25","Corcubión",1589,NA,NA,NA,NA,NA,NA
"2020-11-25","Burela",9588,38,NA,NA,396.328744263663,NA,NA
"2020-11-25","Portas",2940,NA,1,9,NA,34.0136054421769,306.122448979592
"2020-11-25","Boiro",18838,48,NA,NA,254.804119333263,NA,NA
"2020-11-25","Ribeira de Piquín",528,NA,NA,NA,NA,NA,NA
"2020-11-25","Betanzos",12959,30,NA,NA,231.499344085192,NA,NA
"2020-11-25","Carballedo",2193,NA,1,9,NA,45.5996352029184,410.396716826265
"2020-11-25","Negueira de Muñiz",215,NA,NA,NA,NA,NA,NA
"2020-11-25","Bergondo",6633,14,NA,NA,211.065882707674,NA,NA
"2020-11-25","Carballeda de Avia",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2020-11-25","Chantada",8192,26,NA,NA,317.3828125,NA,NA
"2020-11-25","Beade",397,NA,NA,NA,NA,NA,NA
"2020-11-25","Pazos de Borbén",2999,13,NA,NA,433.477825941981,NA,NA
"2020-11-25","Carballo",31349,171,NA,NA,545.471944878625,NA,NA
"2020-11-25","Pol",1609,NA,1,9,NA,62.1504039776258,559.353635798633
"2020-11-25","Ordes",12674,31,NA,NA,244.595234338015,NA,NA
"2020-11-25","Barro",3680,NA,1,9,NA,27.1739130434783,244.565217391304
"2020-11-25","Valdoviño",6563,NA,1,9,NA,15.236934328813,137.132408959317
"2020-11-25","Moaña",19399,92,NA,NA,474.251250064436,NA,NA
"2020-11-25","Xinzo de Limia",9715,62,NA,NA,638.188368502316,NA,NA
"2020-11-25","Padrón",8384,12,NA,NA,143.129770992366,NA,NA
"2020-11-25","Rois",4512,22,NA,NA,487.58865248227,NA,NA
"2020-11-25","Cervo",4227,15,NA,NA,354.86160397445,NA,NA
"2020-11-25","A Pobra do Caramiñal",9338,12,NA,NA,128.507174983937,NA,NA
"2020-11-25","Rubiá",1393,NA,1,9,NA,71.7875089734386,646.087580760948
"2020-11-25","Padrenda",1748,NA,NA,NA,NA,NA,NA
"2020-11-25","Monforte de Lemos",18433,16,NA,NA,86.8008463082515,NA,NA
"2020-11-25","Rianxo",11033,12,NA,NA,108.764615245174,NA,NA
"2020-11-25","Ares",5732,11,NA,NA,191.905094207955,NA,NA
"2020-11-25","A Laracha",11347,45,NA,NA,396.580593989601,NA,NA
"2020-11-25","Santa Comba",9426,31,NA,NA,328.877572671335,NA,NA
"2020-11-25","Lourenzá",2140,NA,1,9,NA,46.7289719626168,420.560747663551
"2020-11-25","San Cristovo de Cea",2137,NA,NA,NA,NA,NA,NA
"2020-11-25","Maside",2705,NA,1,9,NA,36.9685767097967,332.71719038817
"2020-11-25","Vilamartín de Valdeorras",1790,NA,1,9,NA,55.8659217877095,502.793296089385
"2020-11-25","Cartelle",2642,NA,1,9,NA,37.8501135503407,340.651021953066
"2020-11-25","Muíños",1502,NA,NA,NA,NA,NA,NA
"2020-11-25","Forcarei",3388,NA,1,9,NA,29.5159386068477,265.643447461629
"2020-11-25","Vedra",5036,NA,1,9,NA,19.8570293884035,178.713264495631
"2020-11-25","Caldas de Reis",9785,31,NA,NA,316.811446090956,NA,NA
"2020-11-25","Ponte Caldelas",5494,10,NA,NA,182.01674554059,NA,NA
"2020-11-25","Parada de Sil",538,NA,NA,NA,NA,NA,NA
"2020-11-25","Vilar de Barrio",1307,NA,NA,NA,NA,NA,NA
"2020-11-25","Nigrán",17675,43,NA,NA,243.281471004243,NA,NA
"2020-11-25","San Amaro",1089,NA,NA,NA,NA,NA,NA
"2020-11-25","Laxe",3016,NA,1,9,NA,33.1564986737401,298.40848806366
"2020-11-25","Abegondo",5406,13,NA,NA,240.47354790973,NA,NA
"2020-11-25","O Incio",1570,NA,1,9,NA,63.6942675159236,573.248407643312
"2020-11-25","Viveiro",15466,16,NA,NA,103.452735031682,NA,NA
"2020-11-25","Gomesende",732,NA,NA,NA,NA,NA,NA
"2020-11-25","A Merca",1913,NA,1,9,NA,52.2739153162572,470.465237846315
"2020-11-25","Dozón",1082,NA,NA,NA,NA,NA,NA
"2020-11-25","Boqueixón",4220,NA,1,9,NA,23.696682464455,213.270142180095
"2020-11-25","Bueu",12009,17,NA,NA,141.560496294446,NA,NA
"2020-11-25","Avión",1795,NA,1,9,NA,55.7103064066852,501.392757660167
"2020-11-25","O Bolo",884,NA,NA,NA,NA,NA,NA
"2020-11-25","O Porriño",19848,80,NA,NA,403.063280935107,NA,NA
"2020-11-25","Castro de Rei",5052,13,NA,NA,257.323832145685,NA,NA
"2020-11-25","Maceda",2872,NA,1,9,NA,34.8189415041783,313.370473537604
"2020-11-25","San Sadurniño",2822,NA,1,9,NA,35.4358610914245,318.922749822821
"2020-11-25","Toén",2355,NA,1,9,NA,42.4628450106157,382.165605095541
"2020-11-25","A Capela",1232,NA,1,9,NA,81.1688311688312,730.51948051948
"2020-11-25","Vigo",295364,1000,NA,NA,338.565295702929,NA,NA
"2020-11-25","Cambados",13744,65,NA,NA,472.933643771828,NA,NA
"2020-11-25","Ferrol",66065,174,NA,NA,263.376977219405,NA,NA
"2020-11-25","Paradela",1779,NA,1,9,NA,56.2113546936481,505.902192242833
"2020-11-25","As Nogais",1079,NA,NA,NA,NA,NA,NA
"2020-11-25","Muros",8556,10,NA,NA,116.877045348294,NA,NA
"2020-11-25","Meis",4791,27,NA,NA,563.556668753914,NA,NA
"2020-11-25","Barbadás",11037,22,NA,NA,199.329527951436,NA,NA
"2020-11-25","Cariño",3838,NA,1,9,NA,26.0552371026576,234.497133923919
"2020-11-25","Outeiro de Rei",5151,11,NA,NA,213.55076684139,NA,NA
"2020-11-25","Arzúa",6041,NA,1,9,NA,16.553550736633,148.981956629697
"2020-11-25","Bande",1528,NA,1,9,NA,65.4450261780105,589.005235602094
"2020-11-25","A Teixeira",316,NA,NA,NA,NA,NA,NA
"2020-11-25","Xermade",1806,NA,1,9,NA,55.3709856035437,498.338870431894
"2020-11-25","Curtis",3983,NA,1,9,NA,25.1067034898318,225.960331408486
"2020-11-25","Pontedeume",7777,48,NA,NA,617.204577600617,NA,NA
"2020-11-25","Baiona",12122,10,NA,NA,82.4946378485398,NA,NA
"2020-11-25","Castroverde",2617,NA,1,9,NA,38.2116927779901,343.905235001911
"2020-11-25","Catoira",3335,NA,NA,NA,NA,NA,NA
"2020-11-25","Xove",3273,10,NA,NA,305.530094714329,NA,NA
"2020-11-25","Paderne de Allariz",1384,NA,NA,NA,NA,NA,NA
"2020-11-25","Castro Caldelas",1224,NA,NA,NA,NA,NA,NA
"2020-11-25","Dumbría",2983,23,NA,NA,771.035869929601,NA,NA
"2020-11-25","Touro",3574,NA,NA,NA,NA,NA,NA
"2020-11-25","Arbo",2580,NA,1,9,NA,38.7596899224806,348.837209302326
"2020-11-25","Lugo",98276,324,NA,NA,329.683747812284,NA,NA
"2020-11-25","A Illa de Arousa",4926,NA,1,9,NA,20.3004466098254,182.704019488429
"2020-11-25","Esgos",1116,NA,NA,NA,NA,NA,NA
"2020-11-25","Portomarín",1471,NA,NA,NA,NA,NA,NA
"2020-11-25","Arteixo",32262,76,NA,NA,235.571260306243,NA,NA
"2020-11-25","A Fonsagrada",3465,NA,NA,NA,NA,NA,NA
"2020-11-25","Folgoso do Courel",1024,NA,NA,NA,NA,NA,NA
"2020-11-25","Calvos de Randín",770,NA,1,9,NA,129.87012987013,1168.83116883117
"2020-11-25","Muxía",4657,28,NA,NA,601.245436976594,NA,NA
"2020-11-25","Vilagarcía de Arousa",37456,60,NA,NA,160.187953865869,NA,NA
"2020-11-25","Guntín",2690,45,NA,NA,1672.8624535316,NA,NA
"2020-11-25","Allariz",6188,NA,1,9,NA,16.1603102779573,145.442792501616
"2020-11-25","Quintela de Leirado",619,NA,NA,NA,NA,NA,NA
"2020-11-25","Negreira",6827,15,NA,NA,219.715834187784,NA,NA
"2020-11-25","Salvaterra de Miño",9819,39,NA,NA,397.189123128628,NA,NA
"2020-11-25","Poio",17082,52,NA,NA,304.41400304414,NA,NA
"2020-11-25","A Bola",1156,NA,NA,NA,NA,NA,NA
"2020-11-25","Melón",1184,NA,1,9,NA,84.4594594594595,760.135135135135
"2020-11-25","Barreiros",2934,NA,1,9,NA,34.0831629175187,306.748466257669
"2020-11-25","A Pobra de Trives",2067,NA,1,9,NA,48.3792936623125,435.413642960813
"2020-11-25","Soutomaior",7395,16,NA,NA,216.362407031778,NA,NA
"2020-11-25","O Pino",4641,NA,1,9,NA,21.5470803706098,193.923723335488
"2020-11-25","Palas de Rei",3388,NA,1,9,NA,29.5159386068477,265.643447461629
"2020-11-25","Taboadela",1429,NA,NA,NA,NA,NA,NA
"2020-11-25","A Arnoia",1000,NA,NA,NA,NA,NA,NA
"2020-11-25","A Coruña",245711,460,NA,NA,187.211805739263,NA,NA
"2020-11-25","Samos",1278,NA,1,9,NA,78.2472613458529,704.225352112676
"2020-11-25","Paderne",2394,10,NA,NA,417.710944026734,NA,NA
"2020-11-25","Xunqueira de Ambía",1375,NA,NA,NA,NA,NA,NA
"2020-11-25","Rairiz de Veiga",1266,NA,1,9,NA,78.9889415481832,710.900473933649
"2020-11-25","Val do Dubra",3876,NA,1,9,NA,25.7997936016512,232.198142414861
"2020-11-25","O Corgo",3481,10,NA,NA,287.273771904625,NA,NA
"2020-11-25","Coirós",1824,NA,1,9,NA,54.8245614035088,493.421052631579
"2020-11-25","Rábade",1501,NA,1,9,NA,66.6222518321119,599.600266489007
"2020-11-25","Sada",15841,16,NA,NA,101.003724512341,NA,NA
"2020-11-25","Boimorto",1985,NA,1,9,NA,50.3778337531486,453.400503778338
"2020-11-25","Mondariz-Balneario",644,NA,1,9,NA,155.27950310559,1397.51552795031
"2020-11-25","Cee",7546,19,NA,NA,251.789027299231,NA,NA
"2020-11-25","Celanova",5649,NA,1,9,NA,17.7022481855196,159.320233669676
"2020-11-25","Lobeira",798,NA,1,9,NA,125.31328320802,1127.81954887218
"2020-11-25","A Baña",3450,17,NA,NA,492.753623188406,NA,NA
"2020-11-25","Vilanova de Arousa",10302,29,NA,NA,281.498738109105,NA,NA
"2020-11-25","Monterroso",3616,22,NA,NA,608.407079646018,NA,NA
"2020-11-25","A Pobra do Brollón",1648,NA,1,9,NA,60.6796116504854,546.116504854369
"2020-11-25","Oleiros",36075,50,NA,NA,138.600138600139,NA,NA
"2020-11-25","Carnota",3957,NA,1,9,NA,25.2716704574172,227.445034116755
"2020-11-25","A Pastoriza",3002,NA,1,9,NA,33.311125916056,299.800133244504
"2020-11-25","Monterrei",2529,NA,1,9,NA,39.5413206801107,355.871886120996
"2020-11-25","Vila de Cruces",5246,14,NA,NA,266.869996187571,NA,NA
"2020-11-25","Porqueira",815,NA,1,9,NA,122.699386503067,1104.29447852761
"2020-11-25","Mañón",1356,NA,NA,NA,NA,NA,NA
"2020-11-25","Oroso",7500,28,NA,NA,373.333333333333,NA,NA
"2020-11-25","Pontedeva",511,NA,NA,NA,NA,NA,NA
"2020-11-25","Bóveda",1481,NA,1,9,NA,67.5219446320054,607.697501688049
"2020-11-25","Montederramo",711,NA,NA,NA,NA,NA,NA
"2020-11-25","Fene",12944,32,NA,NA,247.218788627936,NA,NA
"2020-11-25","Cabana de Bergantiños",4248,46,NA,NA,1082.86252354049,NA,NA
"2020-11-25","A Gudiña",1254,NA,NA,NA,NA,NA,NA
"2020-11-25","Cabanas",3281,NA,1,9,NA,30.4785126485827,274.306613837245
"2020-11-25","Vimianzo",7057,28,NA,NA,396.76916536772,NA,NA
"2020-11-25","Santiago de Compostela",97260,133,NA,NA,136.746864075673,NA,NA
"2020-11-25","A Guarda",9977,36,NA,NA,360.829908790217,NA,NA
"2020-11-25","Coristanco",6074,72,NA,NA,1185.38030951597,NA,NA
"2020-11-25","Punxín",693,NA,NA,NA,NA,NA,NA
"2020-11-25","A Estrada",20479,61,NA,NA,297.866106743493,NA,NA
"2020-11-25","Tomiño",13499,42,NA,NA,311.134158085784,NA,NA
"2020-11-25","Neda",5079,16,NA,NA,315.022642252412,NA,NA
"2020-11-25","Vilalba",14072,177,NA,NA,1257.816941444,NA,NA
"2020-11-25","Muras",642,NA,NA,NA,NA,NA,NA
"2020-11-25","Mondoñedo",3568,NA,1,9,NA,28.0269058295964,252.242152466368
"2020-11-25","Sober",2312,NA,NA,NA,NA,NA,NA
"2020-11-25","A Veiga",889,NA,1,9,NA,112.485939257593,1012.37345331834
"2020-11-25","As Pontes de García Rodríguez",10138,41,NA,NA,404.419017557704,NA,NA
"2020-11-25","Vilasantar",1213,NA,1,9,NA,82.4402308326463,741.962077493817
"2020-11-25","Ribeira",26886,76,NA,NA,282.674998140296,NA,NA
"2020-11-25","Guitiriz",5484,NA,1,9,NA,18.2348650619985,164.113785557987
"2020-11-25","Carballeda de Valdeorras",1545,NA,NA,NA,NA,NA,NA
"2020-11-25","Redondela",29218,123,NA,NA,420.973372578547,NA,NA
"2020-11-25","Quiroga",3207,NA,1,9,NA,31.1817898347365,280.636108512629
"2020-11-25","A Pontenova",2264,NA,1,9,NA,44.1696113074205,397.526501766784
"2020-11-25","O Pereiro de Aguiar",6275,13,NA,NA,207.171314741036,NA,NA
"2020-11-25","Narón",39080,133,NA,NA,340.327533265097,NA,NA
"2020-11-25","Amoeiro",2280,NA,NA,NA,NA,NA,NA
"2020-11-25","A Lama",2445,20,NA,NA,817.99591002045,NA,NA
"2020-11-25","Baleira",1241,NA,NA,NA,NA,NA,NA
"2020-11-25","Santiso",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2020-11-25","Salceda de Caselas",9164,35,NA,NA,381.929288520297,NA,NA
"2020-11-25","Trabada",1118,NA,1,9,NA,89.4454382826476,805.008944543828
"2020-11-25","O Vicedo",1675,NA,NA,NA,NA,NA,NA
"2020-11-25","Petín",861,NA,1,9,NA,116.144018583043,1045.29616724739
"2020-11-25","Cervantes",1338,NA,NA,NA,NA,NA,NA
"2020-11-25","Ponteareas",22877,83,NA,NA,362.80980897845,NA,NA
"2020-11-25","Culleredo",30402,71,NA,NA,233.537267285047,NA,NA
"2020-11-25","Chandrexa de Queixa",456,NA,NA,NA,NA,NA,NA
"2020-11-25","Porto do Son",9171,37,NA,NA,403.44564387744,NA,NA
"2020-11-25","Sandiás",1206,NA,1,9,NA,82.9187396351576,746.268656716418
"2020-11-25","Larouco",429,NA,NA,NA,NA,NA,NA
"2020-11-25","Vilariño de Conso",519,NA,NA,NA,NA,NA,NA
"2020-11-25","Mesía",2530,NA,1,9,NA,39.5256916996047,355.731225296443
"2020-11-25","O Saviñao",3735,NA,1,9,NA,26.7737617135208,240.963855421687
"2020-11-25","Manzaneda",870,NA,1,9,NA,114.942528735632,1034.48275862069
"2020-11-25","Marín",24319,64,NA,NA,263.168715818907,NA,NA
"2020-11-25","Leiro",1568,NA,1,9,NA,63.7755102040816,573.979591836735
"2020-11-25","Aranga",1849,10,NA,NA,540.832882639265,NA,NA
"2020-11-25","Vilaboa",5874,39,NA,NA,663.942798774259,NA,NA
"2020-11-25","Ourense",105233,177,NA,NA,168.198188781086,NA,NA
"2020-11-25","Entrimo",1140,NA,1,9,NA,87.719298245614,789.473684210526
"2020-11-25","Baralla",2556,NA,1,9,NA,39.1236306729264,352.112676056338
"2020-11-25","O Grove",10650,48,NA,NA,450.704225352113,NA,NA
"2020-11-25","Noia",14263,24,NA,NA,168.267545397182,NA,NA
"2020-11-25","Zas",4472,10,NA,NA,223.613595706619,NA,NA
"2020-11-25","Beariz",971,29,NA,NA,2986.61174047374,NA,NA
"2020-11-25","Dodro",2768,13,NA,NA,469.653179190751,NA,NA
"2020-11-25","Castrelo de Miño",1349,NA,1,9,NA,74.1289844329133,667.160859896219
"2020-11-25","Cerceda",5001,41,NA,NA,819.836032793441,NA,NA
"2020-11-25","Cualedro",1679,NA,1,9,NA,59.5592614651578,536.03335318642
"2020-11-25","Monfero",1932,11,NA,NA,569.35817805383,NA,NA
"2020-11-25","Xunqueira de Espadanedo",745,NA,NA,NA,NA,NA,NA
"2020-11-25","Antas de Ulla",1976,NA,1,9,NA,50.6072874493927,455.465587044534
"2020-11-25","Nogueira de Ramuín",1998,NA,1,9,NA,50.05005005005,450.45045045045
"2020-11-25","Sarreaus",1162,NA,1,9,NA,86.0585197934596,774.526678141136
"2020-11-25","Sanxenxo",17347,76,NA,NA,438.116100766703,NA,NA
"2020-11-25","Pedrafita do Cebreiro",1001,NA,NA,NA,NA,NA,NA
"2020-11-25","O Valadouro",1991,NA,1,9,NA,50.2260170768458,452.034153691612
"2020-11-25","Crecente",2012,NA,1,9,NA,49.7017892644135,447.316103379722
"2020-11-25","Láncara",2605,14,NA,NA,537.42802303263,NA,NA
"2020-11-25","Viana do Bolo",2886,NA,NA,NA,NA,NA,NA
"2020-11-25","Lobios",1708,NA,1,9,NA,58.5480093676815,526.932084309133
"2020-11-25","Riós",1516,NA,NA,NA,NA,NA,NA
"2020-11-25","Vilar de Santos",820,NA,NA,NA,NA,NA,NA
"2020-11-25","Mazaricos",3885,16,NA,NA,411.840411840412,NA,NA
"2020-11-25","Oza-Cesuras",5101,NA,1,9,NA,19.60399921584,176.43599294256
"2020-11-25","Cedeira",6640,NA,1,9,NA,15.0602409638554,135.542168674699
"2020-11-25","Melide",7406,15,NA,NA,202.538482311639,NA,NA
"2020-11-25","Alfoz",1688,NA,1,9,NA,59.2417061611374,533.175355450237
"2020-11-25","Fisterra",4708,NA,1,9,NA,21.2404418011895,191.163976210705
