"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-01-26","15002","Ames",31793,183,NA,NA,575.598402163998,NA,NA
"2021-01-26","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-01-26","15038","Frades",2339,19,NA,NA,812.312954253955,NA,NA
"2021-01-26","27052","Ribas de Sil",947,16,NA,NA,1689.54593453009,NA,NA
"2021-01-26","36030","Mondariz",4440,76,NA,NA,1711.71171171171,NA,NA
"2021-01-26","36044","Pontecesures",3052,79,NA,NA,2588.46657929227,NA,NA
"2021-01-26","36015","Cuntis",4677,34,NA,NA,726.961727603164,NA,NA
"2021-01-26","27051","Ribadeo",9854,24,NA,NA,243.555916379135,NA,NA
"2021-01-26","32091","Vilardevós",1846,23,NA,NA,1245.93716143012,NA,NA
"2021-01-26","36009","A Cañiza",5180,126,NA,NA,2432.43243243243,NA,NA
"2021-01-26","15042","Lousame",3338,17,NA,NA,509.286998202516,NA,NA
"2021-01-26","32026","Coles",3050,44,NA,NA,1442.62295081967,NA,NA
"2021-01-26","36902","Cerdedo-Cotobade",5699,13,NA,NA,228.110194771012,NA,NA
"2021-01-26","36027","Meaño",5272,19,NA,NA,360.394537177542,NA,NA
"2021-01-26","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-01-26","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-01-26","15021","Carral",6408,49,NA,NA,764.669163545568,NA,NA
"2021-01-26","15082","Teo",18579,82,NA,NA,441.358523063674,NA,NA
"2021-01-26","32084","Verea",943,10,NA,NA,1060.44538706257,NA,NA
"2021-01-26","27019","Foz",9980,12,NA,NA,120.240480961924,NA,NA
"2021-01-26","32069","Ribadavia",5024,51,NA,NA,1015.12738853503,NA,NA
"2021-01-26","15049","Moeche",1226,62,NA,NA,5057.09624796085,NA,NA
"2021-01-26","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-01-26","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-01-26","27007","Begonte",3026,13,NA,NA,429.610046265697,NA,NA
"2021-01-26","36008","Cangas",26542,83,NA,NA,312.711928264637,NA,NA
"2021-01-26","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-26","36034","As Neves",3841,60,NA,NA,1562.09320489456,NA,NA
"2021-01-26","27020","Friol",3744,11,NA,NA,293.803418803419,NA,NA
"2021-01-26","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-01-26","32082","Trasmiras",1286,44,NA,NA,3421.46189735614,NA,NA
"2021-01-26","15081","As Somozas",1098,16,NA,NA,1457.19489981785,NA,NA
"2021-01-26","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-01-26","36055","Tui",16701,165,NA,NA,987.964792527394,NA,NA
"2021-01-26","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-01-26","15068","Ponteceso",5502,24,NA,NA,436.205016357688,NA,NA
"2021-01-26","32013","Boborás",2285,13,NA,NA,568.927789934354,NA,NA
"2021-01-26","27041","Pantón",2542,21,NA,NA,826.121164437451,NA,NA
"2021-01-26","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-01-26","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-01-26","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-01-26","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818
"2021-01-26","15086","Trazo",3113,13,NA,NA,417.603597815612,NA,NA
"2021-01-26","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2021-01-26","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-01-26","36024","Lalín",20218,61,NA,NA,301.711346325057,NA,NA
"2021-01-26","15048","Miño",6200,32,NA,NA,516.129032258065,NA,NA
"2021-01-26","36032","Moraña",4179,43,NA,NA,1028.95429528595,NA,NA
"2021-01-26","15051","Mugardos",5245,59,NA,NA,1124.88083889418,NA,NA
"2021-01-26","32070","San Xoán de Río",531,NA,1,9,NA,188.323917137476,1694.91525423729
"2021-01-26","32087","Vilamarín",1854,14,NA,NA,755.12405609493,NA,NA
"2021-01-26","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2021-01-26","36046","Ribadumia",5052,11,NA,NA,217.735550277118,NA,NA
"2021-01-26","32059","A Peroxa",1819,23,NA,NA,1264.43100604728,NA,NA
"2021-01-26","32027","Cortegada",1085,NA,1,9,NA,92.1658986175115,829.493087557604
"2021-01-26","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-01-26","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-01-26","36021","Gondomar",14286,75,NA,NA,524.989500209996,NA,NA
"2021-01-26","15043","Malpica de Bergantiños",5391,40,NA,NA,741.977369690224,NA,NA
"2021-01-26","36038","Pontevedra",83029,392,NA,NA,472.124197569524,NA,NA
"2021-01-26","36056","Valga",5869,139,NA,NA,2368.37621400579,NA,NA
"2021-01-26","32019","O Carballiño",14027,72,NA,NA,513.295786697084,NA,NA
"2021-01-26","15062","Outes",6282,27,NA,NA,429.799426934097,NA,NA
"2021-01-26","36048","O Rosal",6234,56,NA,NA,898.299647096567,NA,NA
"2021-01-26","36036","Oia",3053,36,NA,NA,1179.16803144448,NA,NA
"2021-01-26","15025","Cerdido",1113,15,NA,NA,1347.70889487871,NA,NA
"2021-01-26","27057","Sarria",13330,146,NA,NA,1095.27381845461,NA,NA
"2021-01-26","36052","Silleda",8687,102,NA,NA,1174.16829745597,NA,NA
"2021-01-26","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2021-01-26","15061","Ortigueira",5671,100,NA,NA,1763.35743255158,NA,NA
"2021-01-26","15080","Sobrado",1758,11,NA,NA,625.711035267349,NA,NA
