"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2020-12-19","15002","Ames",31793,31,NA,NA,97.5057402572893,NA,NA
"2020-12-19","27006","Becerreá",2818,0,NA,NA,0,NA,NA
"2020-12-19","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2020-12-19","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2020-12-19","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2020-12-19","36044","Pontecesures",3052,18,NA,NA,589.777195281782,NA,NA
"2020-12-19","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2020-12-19","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2020-12-19","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2020-12-19","36009","A Cañiza",5180,16,NA,NA,308.880308880309,NA,NA
"2020-12-19","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2020-12-19","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2020-12-19","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2020-12-19","36027","Meaño",5272,17,NA,NA,322.458270106222,NA,NA
"2020-12-19","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2020-12-19","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2020-12-19","15021","Carral",6408,12,NA,NA,187.265917602996,NA,NA
"2020-12-19","15082","Teo",18579,NA,1,9,NA,5.38242101297163,48.4417891167447
"2020-12-19","32084","Verea",943,0,NA,NA,0,NA,NA
"2020-12-19","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2020-12-19","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2020-12-19","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2020-12-19","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2020-12-19","32021","Castrelo do Val",984,0,NA,NA,0,NA,NA
"2020-12-19","27007","Begonte",3026,0,NA,NA,0,NA,NA
"2020-12-19","36008","Cangas",26542,60,NA,NA,226.056815612991,NA,NA
"2020-12-19","15091","Vilarmaior",1226,0,NA,NA,0,NA,NA
"2020-12-19","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2020-12-19","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2020-12-19","32072","A Rúa",4314,38,NA,NA,880.853036624942,NA,NA
"2020-12-19","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2020-12-19","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2020-12-19","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2020-12-19","36055","Tui",16701,30,NA,NA,179.629962277708,NA,NA
"2020-12-19","27034","Navia de Suarna",1081,NA,1,9,NA,92.5069380203515,832.562442183164
"2020-12-19","15068","Ponteceso",5502,NA,1,9,NA,18.1752090149037,163.576881134133
"2020-12-19","32013","Boborás",2285,0,NA,NA,0,NA,NA
"2020-12-19","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2020-12-19","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2020-12-19","27038","Ourol",1018,0,NA,NA,0,NA,NA
"2020-12-19","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2020-12-19","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2020-12-19","15086","Trazo",3113,0,NA,NA,0,NA,NA
"2020-12-19","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2020-12-19","36047","Rodeiro",2437,32,NA,NA,1313.08986458761,NA,NA
"2020-12-19","36024","Lalín",20218,17,NA,NA,84.0834899594421,NA,NA
"2020-12-19","15048","Miño",6200,NA,1,9,NA,16.1290322580645,145.161290322581
"2020-12-19","36032","Moraña",4179,10,NA,NA,239.291696578129,NA,NA
"2020-12-19","15051","Mugardos",5245,NA,1,9,NA,19.0657769304099,171.591992373689
"2020-12-19","32070","San Xoán de Río",531,0,NA,NA,0,NA,NA
"2020-12-19","32087","Vilamarín",1854,0,NA,NA,0,NA,NA
"2020-12-19","27001","Abadín",2367,0,NA,NA,0,NA,NA
"2020-12-19","36046","Ribadumia",5052,NA,1,9,NA,19.7941409342835,178.147268408551
"2020-12-19","32059","A Peroxa",1819,NA,1,9,NA,54.9752611324904,494.777350192413
"2020-12-19","32027","Cortegada",1085,0,NA,NA,0,NA,NA
"2020-12-19","32039","Laza",1228,0,NA,NA,0,NA,NA
"2020-12-19","32048","A Mezquita",1023,0,NA,NA,0,NA,NA
"2020-12-19","36021","Gondomar",14286,36,NA,NA,251.994960100798,NA,NA
"2020-12-19","15043","Malpica de Bergantiños",5391,NA,1,9,NA,18.5494342422556,166.944908180301
"2020-12-19","36038","Pontevedra",83029,179,NA,NA,215.587324910573,NA,NA
"2020-12-19","36056","Valga",5869,16,NA,NA,272.618844777645,NA,NA
"2020-12-19","32019","O Carballiño",14027,NA,1,9,NA,7.12910814857061,64.1619733371355
"2020-12-19","15062","Outes",6282,12,NA,NA,191.021967526266,NA,NA
"2020-12-19","36048","O Rosal",6234,17,NA,NA,272.698107154315,NA,NA
"2020-12-19","36036","Oia",3053,NA,1,9,NA,32.7546675401245,294.79200786112
"2020-12-19","15025","Cerdido",1113,0,NA,NA,0,NA,NA
"2020-12-19","27057","Sarria",13330,15,NA,NA,112.528132033008,NA,NA
"2020-12-19","36052","Silleda",8687,NA,1,9,NA,11.5114538966271,103.603085069644
"2020-12-19","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2020-12-19","15061","Ortigueira",5671,NA,1,9,NA,17.6335743255158,158.702168929642
"2020-12-19","15080","Sobrado",1758,0,NA,NA,0,NA,NA
"2020-12-19","32085","Verín",13723,30,NA,NA,218.611090869343,NA,NA
"2020-12-19","27015","Cospeito",4484,NA,1,9,NA,22.3015165031222,200.7136485281
"2020-12-19","15013","Brión",7837,11,NA,NA,140.359831568202,NA,NA
"2020-12-19","36013","Covelo",2396,0,NA,NA,0,NA,NA
"2020-12-19","32075","San Cibrao das Viñas",5405,NA,1,9,NA,18.5013876040703,166.512488436633
"2020-12-19","15016","Camariñas",5272,25,NA,NA,474.203338391502,NA,NA
"2020-12-19","15084","Tordoia",3299,NA,1,9,NA,30.3122158229767,272.80994240679
"2020-12-19","15017","Cambre",24648,34,NA,NA,137.942226549821,NA,NA
"2020-12-19","32025","Cenlle",1120,0,NA,NA,0,NA,NA
"2020-12-19","32007","Baños de Molgas",1519,NA,1,9,NA,65.8327847267939,592.495062541146
"2020-12-19","36007","Campo Lameiro",1817,0,NA,NA,0,NA,NA
"2020-12-19","32009","O Barco de Valdeorras",13395,25,NA,NA,186.636804777902,NA,NA
"2020-12-19","36019","Fornelos de Montes",1616,0,NA,NA,0,NA,NA
"2020-12-19","36020","Agolada",2344,NA,1,9,NA,42.6621160409556,383.959044368601
"2020-12-19","36033","Mos",15078,25,NA,NA,165.80448335323,NA,NA
"2020-12-19","32005","Baltar",962,NA,1,9,NA,103.950103950104,935.550935550936
"2020-12-19","27054","Riotorto",1262,0,NA,NA,0,NA,NA
"2020-12-19","32053","Oímbra",1712,NA,1,9,NA,58.411214953271,525.700934579439
"2020-12-19","15039","Irixoa",1334,10,NA,NA,749.625187406297,NA,NA
"2020-12-19","15028","Corcubión",1589,NA,1,9,NA,62.9326620516048,566.393958464443
"2020-12-19","27902","Burela",9588,14,NA,NA,146.015853149771,NA,NA
"2020-12-19","36040","Portas",2940,NA,1,9,NA,34.0136054421769,306.122448979592
"2020-12-19","15011","Boiro",18838,242,NA,NA,1284.63743497187,NA,NA
"2020-12-19","27053","Ribeira de Piquín",528,0,NA,NA,0,NA,NA
"2020-12-19","15009","Betanzos",12959,NA,1,9,NA,7.71664480283973,69.4498032255575
"2020-12-19","27009","Carballedo",2193,NA,1,9,NA,45.5996352029184,410.396716826265
"2020-12-19","27035","Negueira de Muñiz",215,0,NA,NA,0,NA,NA
"2020-12-19","15008","Bergondo",6633,NA,1,9,NA,15.0761344791196,135.685210312076
"2020-12-19","32018","Carballeda de Avia",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2020-12-19","27016","Chantada",8192,14,NA,NA,170.8984375,NA,NA
"2020-12-19","32010","Beade",397,0,NA,NA,0,NA,NA
"2020-12-19","36037","Pazos de Borbén",2999,NA,1,9,NA,33.3444481493831,300.100033344448
"2020-12-19","15019","Carballo",31349,18,NA,NA,57.4180994609078,NA,NA
"2020-12-19","27046","Pol",1609,0,NA,NA,0,NA,NA
"2020-12-19","15059","Ordes",12674,15,NA,NA,118.352532744201,NA,NA
"2020-12-19","36002","Barro",3680,NA,1,9,NA,27.1739130434783,244.565217391304
"2020-12-19","15087","Valdoviño",6563,NA,1,9,NA,15.236934328813,137.132408959317
"2020-12-19","36029","Moaña",19399,26,NA,NA,134.027527192123,NA,NA
"2020-12-19","32032","Xinzo de Limia",9715,14,NA,NA,144.107050952136,NA,NA
"2020-12-19","15065","Padrón",8384,27,NA,NA,322.041984732824,NA,NA
"2020-12-19","15074","Rois",4512,10,NA,NA,221.631205673759,NA,NA
"2020-12-19","27013","Cervo",4227,NA,1,9,NA,23.6574402649633,212.91696238467
"2020-12-19","15067","A Pobra do Caramiñal",9338,10,NA,NA,107.089312486614,NA,NA
"2020-12-19","32073","Rubiá",1393,0,NA,NA,0,NA,NA
"2020-12-19","32056","Padrenda",1748,0,NA,NA,0,NA,NA
"2020-12-19","27031","Monforte de Lemos",18433,15,NA,NA,81.3757934139858,NA,NA
"2020-12-19","15072","Rianxo",11033,30,NA,NA,271.911538112934,NA,NA
"2020-12-19","15004","Ares",5732,NA,1,9,NA,17.4459176552687,157.013258897418
"2020-12-19","15041","A Laracha",11347,NA,1,9,NA,8.8129020886578,79.3161187979202
"2020-12-19","15077","Santa Comba",9426,73,NA,NA,774.453638871207,NA,NA
