"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-05-19","15002","Ames",31793,190,NA,NA,597.615827383386,NA,NA,87,NA,NA,273.645142012393,NA,NA
"2022-05-19","27006","Becerreá",2818,19,NA,NA,674.237047551455,NA,NA,NA,1,9,NA,35.486160397445,319.375443577005
"2022-05-19","15038","Frades",2339,10,NA,NA,427.533133817871,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-05-19","27052","Ribas de Sil",947,10,NA,NA,1055.96620908131,NA,NA,NA,1,9,NA,105.596620908131,950.369588173178
"2022-05-19","36030","Mondariz",4440,23,NA,NA,518.018018018018,NA,NA,NA,1,9,NA,22.5225225225225,202.702702702703
"2022-05-19","36044","Pontecesures",3052,11,NA,NA,360.419397116645,NA,NA,NA,1,9,NA,32.7653997378768,294.888597640891
"2022-05-19","36015","Cuntis",4677,37,NA,NA,791.105409450502,NA,NA,14,NA,NA,299.337181954244,NA,NA
"2022-05-19","27051","Ribadeo",9854,37,NA,NA,375.482037751167,NA,NA,17,NA,NA,172.518774101888,NA,NA
"2022-05-19","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-05-19","36009","A Cañiza",5180,24,NA,NA,463.320463320463,NA,NA,10,NA,NA,193.050193050193,NA,NA
"2022-05-19","15042","Lousame",3338,20,NA,NA,599.161174355902,NA,NA,10,NA,NA,299.580587177951,NA,NA
"2022-05-19","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115,NA,1,9,NA,32.7868852459016,295.081967213115
"2022-05-19","36902","Cerdedo-Cotobade",5699,30,NA,NA,526.408141779259,NA,NA,NA,1,9,NA,17.5469380593087,157.922442533778
"2022-05-19","36027","Meaño",5272,19,NA,NA,360.394537177542,NA,NA,NA,1,9,NA,18.9681335356601,170.713201820941
"2022-05-19","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-05-19","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,NA,1,9,NA,68.212824010914,613.915416098227
"2022-05-19","15021","Carral",6408,31,NA,NA,483.770287141074,NA,NA,13,NA,NA,202.871410736579,NA,NA
"2022-05-19","15082","Teo",18579,76,NA,NA,409.063996985844,NA,NA,25,NA,NA,134.560525324291,NA,NA
"2022-05-19","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,0,NA,NA,0,NA,NA
"2022-05-19","27019","Foz",9980,29,NA,NA,290.581162324649,NA,NA,NA,1,9,NA,10.0200400801603,90.1803607214429
"2022-05-19","32069","Ribadavia",5024,57,NA,NA,1134.55414012739,NA,NA,31,NA,NA,617.03821656051,NA,NA
"2022-05-19","15049","Moeche",1226,10,NA,NA,815.660685154975,NA,NA,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-05-19","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-05-19","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
"2022-05-19","27007","Begonte",3026,11,NA,NA,363.516192994052,NA,NA,NA,1,9,NA,33.0469266358229,297.422339722406
"2022-05-19","36008","Cangas",26542,107,NA,NA,403.134654509833,NA,NA,46,NA,NA,173.310225303293,NA,NA
"2022-05-19","15091","Vilarmaior",1226,10,NA,NA,815.660685154975,NA,NA,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-05-19","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-05-19","27020","Friol",3744,10,NA,NA,267.094017094017,NA,NA,0,NA,NA,0,NA,NA
"2022-05-19","32072","A Rúa",4314,36,NA,NA,834.492350486787,NA,NA,14,NA,NA,324.524802967084,NA,NA
"2022-05-19","32082","Trasmiras",1286,12,NA,NA,933.125972006221,NA,NA,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-05-19","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541,0,NA,NA,0,NA,NA
