"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-04-21","15002","Ames",31793,177,NA,NA,556.726323404523,NA,NA,108,NA,NA,339.697417670556,NA,NA
"2022-04-21","27006","Becerreá",2818,27,NA,NA,958.126330731015,NA,NA,14,NA,NA,496.80624556423,NA,NA
"2022-04-21","15038","Frades",2339,13,NA,NA,555.793073963232,NA,NA,11,NA,NA,470.286447199658,NA,NA
"2022-04-21","27052","Ribas de Sil",947,11,NA,NA,1161.56282998944,NA,NA,NA,1,9,NA,105.596620908131,950.369588173178
"2022-04-21","36030","Mondariz",4440,14,NA,NA,315.315315315315,NA,NA,NA,1,9,NA,22.5225225225225,202.702702702703
"2022-04-21","36044","Pontecesures",3052,19,NA,NA,622.542595019659,NA,NA,NA,1,9,NA,32.7653997378768,294.888597640891
"2022-04-21","36015","Cuntis",4677,26,NA,NA,555.911909343596,NA,NA,16,NA,NA,342.099636519136,NA,NA
"2022-04-21","27051","Ribadeo",9854,100,NA,NA,1014.8163182464,NA,NA,44,NA,NA,446.519180028415,NA,NA
"2022-04-21","32091","Vilardevós",1846,15,NA,NA,812.567713976165,NA,NA,13,NA,NA,704.225352112676,NA,NA
"2022-04-21","36009","A Cañiza",5180,104,NA,NA,2007.72200772201,NA,NA,94,NA,NA,1814.67181467181,NA,NA
"2022-04-21","15042","Lousame",3338,11,NA,NA,329.538645895746,NA,NA,NA,1,9,NA,29.9580587177951,269.622528460156
"2022-04-21","32026","Coles",3050,23,NA,NA,754.098360655738,NA,NA,15,NA,NA,491.803278688525,NA,NA
"2022-04-21","36902","Cerdedo-Cotobade",5699,34,NA,NA,596.595894016494,NA,NA,11,NA,NA,193.016318652395,NA,NA
"2022-04-21","36027","Meaño",5272,36,NA,NA,682.852807283763,NA,NA,19,NA,NA,360.394537177542,NA,NA
"2022-04-21","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-04-21","32035","O Irixo",1466,31,NA,NA,2114.59754433834,NA,NA,21,NA,NA,1432.4693042292,NA,NA
"2022-04-21","15021","Carral",6408,35,NA,NA,546.192259675406,NA,NA,17,NA,NA,265.293383270911,NA,NA
"2022-04-21","15082","Teo",18579,109,NA,NA,586.683890413908,NA,NA,50,NA,NA,269.121050648582,NA,NA
"2022-04-21","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,0,NA,NA,0,NA,NA
"2022-04-21","27019","Foz",9980,101,NA,NA,1012.02404809619,NA,NA,28,NA,NA,280.561122244489,NA,NA
"2022-04-21","32069","Ribadavia",5024,41,NA,NA,816.082802547771,NA,NA,22,NA,NA,437.898089171975,NA,NA
"2022-04-21","15049","Moeche",1226,11,NA,NA,897.226753670473,NA,NA,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-04-21","32061","Piñor",1176,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"2022-04-21","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463,NA,1,9,NA,101.626016260163,914.634146341463
"2022-04-21","27007","Begonte",3026,11,NA,NA,363.516192994052,NA,NA,NA,1,9,NA,33.0469266358229,297.422339722406
"2022-04-21","36008","Cangas",26542,133,NA,NA,501.092607942129,NA,NA,70,NA,NA,263.732951548489,NA,NA
"2022-04-21","15091","Vilarmaior",1226,16,NA,NA,1305.05709624796,NA,NA,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-04-21","36034","As Neves",3841,14,NA,NA,364.488414475397,NA,NA,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-04-21","27020","Friol",3744,21,NA,NA,560.897435897436,NA,NA,13,NA,NA,347.222222222222,NA,NA
"2022-04-21","32072","A Rúa",4314,40,NA,NA,927.213722763097,NA,NA,25,NA,NA,579.508576726936,NA,NA
"2022-04-21","32082","Trasmiras",1286,13,NA,NA,1010.88646967341,NA,NA,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-04-21","15081","As Somozas",1098,11,NA,NA,1001.82149362477,NA,NA,NA,1,9,NA,91.0746812386157,819.672131147541
"2022-04-21","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
"2022-04-21","36055","Tui",16701,104,NA,NA,622.717202562721,NA,NA,53,NA,NA,317.346266690617,NA,NA
"2022-04-21","27034","Navia de Suarna",1081,NA,1,9,NA,92.5069380203515,832.562442183164,0,NA,NA,0,NA,NA
