"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-01-19","15002","Ames",31793,156,NA,NA,490.674047746359,NA,NA
"2021-01-19","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-01-19","15038","Frades",2339,11,NA,NA,470.286447199658,NA,NA
"2021-01-19","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-01-19","36030","Mondariz",4440,47,NA,NA,1058.55855855856,NA,NA
"2021-01-19","36044","Pontecesures",3052,79,NA,NA,2588.46657929227,NA,NA
"2021-01-19","36015","Cuntis",4677,37,NA,NA,791.105409450502,NA,NA
"2021-01-19","27051","Ribadeo",9854,20,NA,NA,202.963263649279,NA,NA
"2021-01-19","32091","Vilardevós",1846,12,NA,NA,650.054171180932,NA,NA
"2021-01-19","36009","A Cañiza",5180,71,NA,NA,1370.65637065637,NA,NA
"2021-01-19","15042","Lousame",3338,25,NA,NA,748.951467944877,NA,NA
"2021-01-19","32026","Coles",3050,34,NA,NA,1114.75409836066,NA,NA
"2021-01-19","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-01-19","36027","Meaño",5272,13,NA,NA,246.585735963581,NA,NA
"2021-01-19","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-01-19","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-01-19","15021","Carral",6408,28,NA,NA,436.953807740325,NA,NA
"2021-01-19","15082","Teo",18579,56,NA,NA,301.415576726412,NA,NA
"2021-01-19","32084","Verea",943,0,NA,NA,0,NA,NA
"2021-01-19","27019","Foz",9980,11,NA,NA,110.220440881764,NA,NA
"2021-01-19","32069","Ribadavia",5024,51,NA,NA,1015.12738853503,NA,NA
"2021-01-19","15049","Moeche",1226,22,NA,NA,1794.45350734095,NA,NA
"2021-01-19","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-01-19","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-01-19","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-01-19","36008","Cangas",26542,63,NA,NA,237.35965639364,NA,NA
"2021-01-19","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-19","36034","As Neves",3841,20,NA,NA,520.697734964853,NA,NA
"2021-01-19","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-01-19","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-01-19","32082","Trasmiras",1286,24,NA,NA,1866.25194401244,NA,NA
"2021-01-19","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-01-19","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-01-19","36055","Tui",16701,187,NA,NA,1119.69343153105,NA,NA
"2021-01-19","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-01-19","15068","Ponteceso",5502,NA,1,9,NA,18.1752090149037,163.576881134133
"2021-01-19","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-01-19","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-01-19","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-01-19","27038","Ourol",1018,10,NA,NA,982.318271119843,NA,NA
"2021-01-19","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-01-19","32068","Ramirás",1584,12,NA,NA,757.575757575758,NA,NA
"2021-01-19","15086","Trazo",3113,28,NA,NA,899.453902987472,NA,NA
"2021-01-19","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2021-01-19","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-01-19","36024","Lalín",20218,38,NA,NA,187.951330497576,NA,NA
"2021-01-19","15048","Miño",6200,NA,1,9,NA,16.1290322580645,145.161290322581
"2021-01-19","36032","Moraña",4179,26,NA,NA,622.158411103135,NA,NA
"2021-01-19","15051","Mugardos",5245,32,NA,NA,610.104861773117,NA,NA
"2021-01-19","32070","San Xoán de Río",531,10,NA,NA,1883.23917137476,NA,NA
"2021-01-19","32087","Vilamarín",1854,21,NA,NA,1132.68608414239,NA,NA
"2021-01-19","27001","Abadín",2367,NA,1,9,NA,42.247570764681,380.228136882129
"2021-01-19","36046","Ribadumia",5052,14,NA,NA,277.117973079968,NA,NA
"2021-01-19","32059","A Peroxa",1819,15,NA,NA,824.628916987356,NA,NA
"2021-01-19","32027","Cortegada",1085,NA,1,9,NA,92.1658986175115,829.493087557604
"2021-01-19","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-01-19","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-01-19","36021","Gondomar",14286,55,NA,NA,384.992300153997,NA,NA
"2021-01-19","15043","Malpica de Bergantiños",5391,14,NA,NA,259.692079391579,NA,NA
"2021-01-19","36038","Pontevedra",83029,238,NA,NA,286.64683423864,NA,NA
"2021-01-19","36056","Valga",5869,108,NA,NA,1840.17720224911,NA,NA
"2021-01-19","32019","O Carballiño",14027,50,NA,NA,356.455407428531,NA,NA
"2021-01-19","15062","Outes",6282,31,NA,NA,493.473416109519,NA,NA
"2021-01-19","36048","O Rosal",6234,49,NA,NA,786.012191209496,NA,NA
"2021-01-19","36036","Oia",3053,50,NA,NA,1637.73337700622,NA,NA
"2021-01-19","15025","Cerdido",1113,11,NA,NA,988.319856244385,NA,NA
"2021-01-19","27057","Sarria",13330,42,NA,NA,315.078769692423,NA,NA
"2021-01-19","36052","Silleda",8687,71,NA,NA,817.313226660527,NA,NA
"2021-01-19","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2021-01-19","15061","Ortigueira",5671,77,NA,NA,1357.78522306472,NA,NA
"2021-01-19","15080","Sobrado",1758,18,NA,NA,1023.89078498294,NA,NA
"2021-01-19","32085","Verín",13723,135,NA,NA,983.749908912045,NA,NA
"2021-01-19","27015","Cospeito",4484,NA,1,9,NA,22.3015165031222,200.7136485281
"2021-01-19","15013","Brión",7837,43,NA,NA,548.67934158479,NA,NA
"2021-01-19","36013","Covelo",2396,17,NA,NA,709.515859766277,NA,NA
"2021-01-19","32075","San Cibrao das Viñas",5405,17,NA,NA,314.523589269195,NA,NA
"2021-01-19","15016","Camariñas",5272,100,NA,NA,1896.81335356601,NA,NA
"2021-01-19","15084","Tordoia",3299,14,NA,NA,424.371021521673,NA,NA
"2021-01-19","15017","Cambre",24648,155,NA,NA,628.854268094775,NA,NA
"2021-01-19","32025","Cenlle",1120,NA,1,9,NA,89.2857142857143,803.571428571428
"2021-01-19","32007","Baños de Molgas",1519,0,NA,NA,0,NA,NA
"2021-01-19","36007","Campo Lameiro",1817,NA,1,9,NA,55.0357732526142,495.321959273528
"2021-01-19","32009","O Barco de Valdeorras",13395,NA,1,9,NA,7.46547219111609,67.1892497200448
"2021-01-19","36019","Fornelos de Montes",1616,0,NA,NA,0,NA,NA
"2021-01-19","36020","Agolada",2344,12,NA,NA,511.945392491468,NA,NA
"2021-01-19","36033","Mos",15078,45,NA,NA,298.448070035814,NA,NA
"2021-01-19","32005","Baltar",962,NA,1,9,NA,103.950103950104,935.550935550936
"2021-01-19","27054","Riotorto",1262,NA,1,9,NA,79.2393026941363,713.153724247227
"2021-01-19","32053","Oímbra",1712,21,NA,NA,1226.63551401869,NA,NA
"2021-01-19","15039","Irixoa",1334,NA,1,9,NA,74.9625187406297,674.662668665667
"2021-01-19","15028","Corcubión",1589,NA,1,9,NA,62.9326620516048,566.393958464443
"2021-01-19","27902","Burela",9588,48,NA,NA,500.625782227785,NA,NA
"2021-01-19","36040","Portas",2940,NA,1,9,NA,34.0136054421769,306.122448979592
"2021-01-19","15011","Boiro",18838,71,NA,NA,376.897759847118,NA,NA
"2021-01-19","27053","Ribeira de Piquín",528,0,NA,NA,0,NA,NA
"2021-01-19","15009","Betanzos",12959,71,NA,NA,547.88178100162,NA,NA
"2021-01-19","27009","Carballedo",2193,0,NA,NA,0,NA,NA
"2021-01-19","27035","Negueira de Muñiz",215,0,NA,NA,0,NA,NA
"2021-01-19","15008","Bergondo",6633,21,NA,NA,316.598824061511,NA,NA
"2021-01-19","32018","Carballeda de Avia",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-01-19","27016","Chantada",8192,28,NA,NA,341.796875,NA,NA
"2021-01-19","32010","Beade",397,NA,1,9,NA,251.889168765743,2267.00251889169
"2021-01-19","36037","Pazos de Borbén",2999,24,NA,NA,800.266755585195,NA,NA
"2021-01-19","15019","Carballo",31349,181,NA,NA,577.370889023573,NA,NA
"2021-01-19","27046","Pol",1609,NA,1,9,NA,62.1504039776258,559.353635798633
"2021-01-19","15059","Ordes",12674,48,NA,NA,378.728104781442,NA,NA
"2021-01-19","36002","Barro",3680,10,NA,NA,271.739130434783,NA,NA
"2021-01-19","15087","Valdoviño",6563,25,NA,NA,380.923358220326,NA,NA
"2021-01-19","36029","Moaña",19399,96,NA,NA,494.870869632455,NA,NA
"2021-01-19","32032","Xinzo de Limia",9715,206,NA,NA,2120.43232115286,NA,NA
"2021-01-19","15065","Padrón",8384,79,NA,NA,942.270992366412,NA,NA
"2021-01-19","15074","Rois",4512,55,NA,NA,1218.97163120567,NA,NA
"2021-01-19","27013","Cervo",4227,21,NA,NA,496.80624556423,NA,NA
