"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-09","15002","Ames",31793,144,NA,NA,452.929890227409,NA,NA
"2021-02-09","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-09","15038","Frades",2339,14,NA,NA,598.546387345019,NA,NA
"2021-02-09","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-09","36030","Mondariz",4440,49,NA,NA,1103.6036036036,NA,NA
"2021-02-09","36044","Pontecesures",3052,43,NA,NA,1408.9121887287,NA,NA
"2021-02-09","36015","Cuntis",4677,25,NA,NA,534.53068206115,NA,NA
"2021-02-09","27051","Ribadeo",9854,17,NA,NA,172.518774101888,NA,NA
"2021-02-09","32091","Vilardevós",1846,NA,1,9,NA,54.1711809317443,487.540628385699
"2021-02-09","36009","A Cañiza",5180,60,NA,NA,1158.30115830116,NA,NA
"2021-02-09","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-09","32026","Coles",3050,25,NA,NA,819.672131147541,NA,NA
"2021-02-09","36902","Cerdedo-Cotobade",5699,23,NA,NA,403.579575364099,NA,NA
"2021-02-09","36027","Meaño",5272,34,NA,NA,644.916540212443,NA,NA
"2021-02-09","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856
"2021-02-09","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2021-02-09","15021","Carral",6408,43,NA,NA,671.03620474407,NA,NA
"2021-02-09","15082","Teo",18579,81,NA,NA,435.976102050702,NA,NA
"2021-02-09","32084","Verea",943,11,NA,NA,1166.48992576882,NA,NA
"2021-02-09","27019","Foz",9980,11,NA,NA,110.220440881764,NA,NA
"2021-02-09","32069","Ribadavia",5024,20,NA,NA,398.089171974522,NA,NA
"2021-02-09","15049","Moeche",1226,38,NA,NA,3099.51060358891,NA,NA
"2021-02-09","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-09","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-09","27007","Begonte",3026,15,NA,NA,495.703899537343,NA,NA
"2021-02-09","36008","Cangas",26542,131,NA,NA,493.55738075503,NA,NA
"2021-02-09","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-09","36034","As Neves",3841,16,NA,NA,416.558187971882,NA,NA
"2021-02-09","27020","Friol",3744,10,NA,NA,267.094017094017,NA,NA
