"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-22","15002","Ames",31793,35,NA,NA,110.08712609694,NA,NA
"2021-02-22","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-22","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-02-22","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-22","36030","Mondariz",4440,16,NA,NA,360.36036036036,NA,NA
"2021-02-22","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-02-22","36015","Cuntis",4677,18,NA,NA,384.862091084028,NA,NA
"2021-02-22","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2021-02-22","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-02-22","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-02-22","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-22","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-02-22","36902","Cerdedo-Cotobade",5699,25,NA,NA,438.673451482716,NA,NA
"2021-02-22","36027","Meaño",5272,18,NA,NA,341.426403641882,NA,NA
"2021-02-22","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-02-22","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-22","15021","Carral",6408,26,NA,NA,405.742821473159,NA,NA
"2021-02-22","15082","Teo",18579,33,NA,NA,177.619893428064,NA,NA
"2021-02-22","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-22","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-22","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-02-22","15049","Moeche",1226,14,NA,NA,1141.92495921697,NA,NA
"2021-02-22","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-22","32021","Castrelo do Val",984,0,NA,NA,0,NA,NA
"2021-02-22","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-02-22","36008","Cangas",26542,59,NA,NA,222.289202019441,NA,NA
"2021-02-22","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-02-22","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-02-22","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-02-22","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-02-22","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-02-22","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541
"2021-02-22","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242
"2021-02-22","36055","Tui",16701,35,NA,NA,209.568289323993,NA,NA
"2021-02-22","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-02-22","15068","Ponteceso",5502,35,NA,NA,636.132315521628,NA,NA
"2021-02-22","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-02-22","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-02-22","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-02-22","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-02-22","27062","Triacastela",641,0,NA,NA,0,NA,NA
"2021-02-22","32068","Ramirás",1584,0,NA,NA,0,NA,NA
"2021-02-22","15086","Trazo",3113,NA,1,9,NA,32.123353678124,289.110183103116
"2021-02-22","27060","Taboada",2756,NA,1,9,NA,36.2844702467344,326.56023222061
"2021-02-22","36047","Rodeiro",2437,NA,1,9,NA,41.0340582683627,369.306524415265
"2021-02-22","36024","Lalín",20218,24,NA,NA,118.706103472154,NA,NA
"2021-02-22","15048","Miño",6200,16,NA,NA,258.064516129032,NA,NA
"2021-02-22","36032","Moraña",4179,NA,1,9,NA,23.9291696578129,215.362526920316
"2021-02-22","15051","Mugardos",5245,10,NA,NA,190.657769304099,NA,NA
"2021-02-22","32070","San Xoán de Río",531,0,NA,NA,0,NA,NA
"2021-02-22","32087","Vilamarín",1854,NA,1,9,NA,53.9374325782093,485.436893203883
"2021-02-22","27001","Abadín",2367,0,NA,NA,0,NA,NA
"2021-02-22","36046","Ribadumia",5052,10,NA,NA,197.941409342835,NA,NA
"2021-02-22","32059","A Peroxa",1819,13,NA,NA,714.678394722375,NA,NA
"2021-02-22","32027","Cortegada",1085,NA,1,9,NA,92.1658986175115,829.493087557604
"2021-02-22","32039","Laza",1228,NA,1,9,NA,81.4332247557003,732.899022801303
"2021-02-22","32048","A Mezquita",1023,NA,1,9,NA,97.7517106549365,879.765395894428
"2021-02-22","36021","Gondomar",14286,17,NA,NA,118.997620047599,NA,NA
"2021-02-22","15043","Malpica de Bergantiños",5391,31,NA,NA,575.032461509924,NA,NA
"2021-02-22","36038","Pontevedra",83029,185,NA,NA,222.813715689699,NA,NA
"2021-02-22","36056","Valga",5869,NA,1,9,NA,17.0386777986028,153.348100187425
"2021-02-22","32019","O Carballiño",14027,27,NA,NA,192.485920011407,NA,NA
"2021-02-22","15062","Outes",6282,NA,1,9,NA,15.9184972938555,143.266475644699
"2021-02-22","36048","O Rosal",6234,NA,1,9,NA,16.0410651267244,144.36958614052
"2021-02-22","36036","Oia",3053,12,NA,NA,393.056010481494,NA,NA
"2021-02-22","15025","Cerdido",1113,NA,1,9,NA,89.8472596585804,808.625336927224
"2021-02-22","27057","Sarria",13330,14,NA,NA,105.026256564141,NA,NA
"2021-02-22","36052","Silleda",8687,18,NA,NA,207.206170139289,NA,NA
"2021-02-22","27043","O Páramo",1366,0,NA,NA,0,NA,NA
"2021-02-22","15061","Ortigueira",5671,NA,1,9,NA,17.6335743255158,158.702168929642
"2021-02-22","15080","Sobrado",1758,NA,1,9,NA,56.8828213879408,511.945392491468
"2021-02-22","32085","Verín",13723,29,NA,NA,211.324054507032,NA,NA
"2021-02-22","27015","Cospeito",4484,NA,1,9,NA,22.3015165031222,200.7136485281
"2021-02-22","15013","Brión",7837,16,NA,NA,204.159755008294,NA,NA
"2021-02-22","36013","Covelo",2396,0,NA,NA,0,NA,NA
"2021-02-22","32075","San Cibrao das Viñas",5405,NA,1,9,NA,18.5013876040703,166.512488436633
"2021-02-22","15016","Camariñas",5272,NA,1,9,NA,18.9681335356601,170.713201820941
"2021-02-22","15084","Tordoia",3299,13,NA,NA,394.058805698697,NA,NA
"2021-02-22","15017","Cambre",24648,80,NA,NA,324.569944823109,NA,NA
"2021-02-22","32025","Cenlle",1120,NA,1,9,NA,89.2857142857143,803.571428571428
"2021-02-22","32007","Baños de Molgas",1519,0,NA,NA,0,NA,NA
"2021-02-22","36007","Campo Lameiro",1817,NA,1,9,NA,55.0357732526142,495.321959273528
"2021-02-22","32009","O Barco de Valdeorras",13395,11,NA,NA,82.120194102277,NA,NA
"2021-02-22","36019","Fornelos de Montes",1616,NA,1,9,NA,61.8811881188119,556.930693069307
"2021-02-22","36020","Agolada",2344,NA,1,9,NA,42.6621160409556,383.959044368601
"2021-02-22","36033","Mos",15078,41,NA,NA,271.919352699297,NA,NA
"2021-02-22","32005","Baltar",962,NA,1,9,NA,103.950103950104,935.550935550936
"2021-02-22","27054","Riotorto",1262,NA,1,9,NA,79.2393026941363,713.153724247227
"2021-02-22","32053","Oímbra",1712,NA,1,9,NA,58.411214953271,525.700934579439
"2021-02-22","15039","Irixoa",1334,0,NA,NA,0,NA,NA
"2021-02-22","15028","Corcubión",1589,10,NA,NA,629.326620516048,NA,NA
