"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-01-01","15002","Ames",31793,55,NA,NA,172.994055295191,NA,NA
"2021-01-01","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-01-01","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-01-01","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2021-01-01","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2021-01-01","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-01-01","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2021-01-01","27051","Ribadeo",9854,21,NA,NA,213.111426831743,NA,NA
"2021-01-01","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-01-01","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-01-01","15042","Lousame",3338,14,NA,NA,419.412822049131,NA,NA
"2021-01-01","32026","Coles",3050,12,NA,NA,393.44262295082,NA,NA
"2021-01-01","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-01-01","36027","Meaño",5272,16,NA,NA,303.490136570561,NA,NA
"2021-01-01","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-01-01","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2021-01-01","15021","Carral",6408,39,NA,NA,608.614232209738,NA,NA
"2021-01-01","15082","Teo",18579,42,NA,NA,226.061682544809,NA,NA
"2021-01-01","32084","Verea",943,0,NA,NA,0,NA,NA
"2021-01-01","27019","Foz",9980,11,NA,NA,110.220440881764,NA,NA
"2021-01-01","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-01-01","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-01","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-01-01","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-01-01","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-01-01","36008","Cangas",26542,62,NA,NA,233.59204280009,NA,NA
"2021-01-01","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-01","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-01-01","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-01-01","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-01-01","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-01-01","15081","As Somozas",1098,0,NA,NA,0,NA,NA
"2021-01-01","15083","Toques",1124,10,NA,NA,889.679715302491,NA,NA
"2021-01-01","36055","Tui",16701,45,NA,NA,269.444943416562,NA,NA
"2021-01-01","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-01-01","15068","Ponteceso",5502,10,NA,NA,181.752090149037,NA,NA
"2021-01-01","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-01-01","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-01-01","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-01-01","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
