"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-01-18","15002","Ames",31793,1074,NA,NA,3378.10209794609,NA,NA,609,NA,NA,1915.51599408675,NA,NA
"2022-01-18","27006","Becerreá",2818,45,NA,NA,1596.87721788502,NA,NA,22,NA,NA,780.69552874379,NA,NA
"2022-01-18","15038","Frades",2339,70,NA,NA,2992.7319367251,NA,NA,46,NA,NA,1966.65241556221,NA,NA
"2022-01-18","27052","Ribas de Sil",947,21,NA,NA,2217.52903907075,NA,NA,NA,1,9,NA,105.596620908131,950.369588173178
"2022-01-18","36030","Mondariz",4440,119,NA,NA,2680.18018018018,NA,NA,72,NA,NA,1621.62162162162,NA,NA
"2022-01-18","36044","Pontecesures",3052,77,NA,NA,2522.93577981651,NA,NA,50,NA,NA,1638.26998689384,NA,NA
"2022-01-18","36015","Cuntis",4677,91,NA,NA,1945.69168270259,NA,NA,58,NA,NA,1240.11118238187,NA,NA
"2022-01-18","27051","Ribadeo",9854,316,NA,NA,3206.81956565862,NA,NA,222,NA,NA,2252.892226507,NA,NA
"2022-01-18","32091","Vilardevós",1846,51,NA,NA,2762.73022751896,NA,NA,26,NA,NA,1408.45070422535,NA,NA
"2022-01-18","36009","A Cañiza",5180,115,NA,NA,2220.07722007722,NA,NA,76,NA,NA,1467.18146718147,NA,NA
"2022-01-18","15042","Lousame",3338,111,NA,NA,3325.34451767525,NA,NA,75,NA,NA,2246.85440383463,NA,NA
"2022-01-18","32026","Coles",3050,64,NA,NA,2098.3606557377,NA,NA,38,NA,NA,1245.90163934426,NA,NA
"2022-01-18","36902","Cerdedo-Cotobade",5699,126,NA,NA,2210.91419547289,NA,NA,77,NA,NA,1351.11423056677,NA,NA
"2022-01-18","36027","Meaño",5272,158,NA,NA,2996.96509863429,NA,NA,102,NA,NA,1934.74962063733,NA,NA
"2022-01-18","32012","Os Blancos",766,15,NA,NA,1958.22454308094,NA,NA,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-01-18","32035","O Irixo",1466,14,NA,NA,954.979536152797,NA,NA,NA,1,9,NA,68.212824010914,613.915416098227
"2022-01-18","15021","Carral",6408,192,NA,NA,2996.25468164794,NA,NA,130,NA,NA,2028.71410736579,NA,NA
"2022-01-18","15082","Teo",18579,571,NA,NA,3073.3623984068,NA,NA,337,NA,NA,1813.87588137144,NA,NA
"2022-01-18","32084","Verea",943,13,NA,NA,1378.57900318134,NA,NA,NA,1,9,NA,106.044538706257,954.40084835631
"2022-01-18","27019","Foz",9980,223,NA,NA,2234.46893787575,NA,NA,151,NA,NA,1513.02605210421,NA,NA
"2022-01-18","32069","Ribadavia",5024,176,NA,NA,3503.1847133758,NA,NA,86,NA,NA,1711.78343949045,NA,NA
"2022-01-18","15049","Moeche",1226,34,NA,NA,2773.24632952692,NA,NA,19,NA,NA,1549.75530179445,NA,NA
"2022-01-18","32061","Piñor",1176,16,NA,NA,1360.54421768707,NA,NA,11,NA,NA,935.374149659864,NA,NA
"2022-01-18","32021","Castrelo do Val",984,24,NA,NA,2439.0243902439,NA,NA,11,NA,NA,1117.88617886179,NA,NA
"2022-01-18","27007","Begonte",3026,61,NA,NA,2015.8625247852,NA,NA,34,NA,NA,1123.59550561798,NA,NA
"2022-01-18","36008","Cangas",26542,1003,NA,NA,3778.9164343305,NA,NA,645,NA,NA,2430.11076783965,NA,NA
"2022-01-18","15091","Vilarmaior",1226,26,NA,NA,2120.71778140294,NA,NA,18,NA,NA,1468.18923327896,NA,NA
"2022-01-18","36034","As Neves",3841,114,NA,NA,2967.97708929966,NA,NA,81,NA,NA,2108.82582660765,NA,NA
"2022-01-18","27020","Friol",3744,53,NA,NA,1415.59829059829,NA,NA,37,NA,NA,988.247863247863,NA,NA
"2022-01-18","32072","A Rúa",4314,140,NA,NA,3245.24802967084,NA,NA,74,NA,NA,1715.34538711173,NA,NA
"2022-01-18","32082","Trasmiras",1286,22,NA,NA,1710.73094867807,NA,NA,15,NA,NA,1166.40746500778,NA,NA
"2022-01-18","15081","As Somozas",1098,27,NA,NA,2459.01639344262,NA,NA,17,NA,NA,1548.26958105647,NA,NA
