"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-03-05","15002","Ames",31793,304,NA,NA,956.185323813418,NA,NA,156,NA,NA,490.674047746359,NA,NA
"2022-03-05","27006","Becerreá",2818,18,NA,NA,638.75088715401,NA,NA,NA,1,9,NA,35.486160397445,319.375443577005
"2022-03-05","15038","Frades",2339,20,NA,NA,855.066267635742,NA,NA,10,NA,NA,427.533133817871,NA,NA
"2022-03-05","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-03-05","36030","Mondariz",4440,23,NA,NA,518.018018018018,NA,NA,13,NA,NA,292.792792792793,NA,NA
"2022-03-05","36044","Pontecesures",3052,31,NA,NA,1015.72739187418,NA,NA,13,NA,NA,425.950196592398,NA,NA
"2022-03-05","36015","Cuntis",4677,39,NA,NA,833.867864015394,NA,NA,11,NA,NA,235.193500106906,NA,NA
"2022-03-05","27051","Ribadeo",9854,33,NA,NA,334.889385021311,NA,NA,12,NA,NA,121.777958189568,NA,NA
"2022-03-05","32091","Vilardevós",1846,10,NA,NA,541.711809317443,NA,NA,NA,1,9,NA,54.1711809317443,487.540628385699
"2022-03-05","36009","A Cañiza",5180,47,NA,NA,907.335907335907,NA,NA,19,NA,NA,366.795366795367,NA,NA
"2022-03-05","15042","Lousame",3338,29,NA,NA,868.783702816057,NA,NA,NA,1,9,NA,29.9580587177951,269.622528460156
"2022-03-05","32026","Coles",3050,13,NA,NA,426.229508196721,NA,NA,NA,1,9,NA,32.7868852459016,295.081967213115
"2022-03-05","36902","Cerdedo-Cotobade",5699,19,NA,NA,333.391823126864,NA,NA,11,NA,NA,193.016318652395,NA,NA
"2022-03-05","36027","Meaño",5272,18,NA,NA,341.426403641882,NA,NA,NA,1,9,NA,18.9681335356601,170.713201820941
"2022-03-05","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-03-05","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227,0,NA,NA,0,NA,NA
"2022-03-05","15021","Carral",6408,19,NA,NA,296.504369538077,NA,NA,NA,1,9,NA,15.605493133583,140.449438202247
"2022-03-05","15082","Teo",18579,234,NA,NA,1259.48651703536,NA,NA,105,NA,NA,565.154206362022,NA,NA
"2022-03-05","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-03-05","27019","Foz",9980,58,NA,NA,581.162324649299,NA,NA,32,NA,NA,320.64128256513,NA,NA
"2022-03-05","32069","Ribadavia",5024,100,NA,NA,1990.44585987261,NA,NA,52,NA,NA,1035.03184713376,NA,NA
"2022-03-05","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,0,NA,NA,0,NA,NA
"2022-03-05","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-03-05","32021","Castrelo do Val",984,10,NA,NA,1016.26016260163,NA,NA,NA,1,9,NA,101.626016260163,914.634146341463
"2022-03-05","27007","Begonte",3026,14,NA,NA,462.65697290152,NA,NA,NA,1,9,NA,33.0469266358229,297.422339722406
"2022-03-05","36008","Cangas",26542,257,NA,NA,968.27669354231,NA,NA,114,NA,NA,429.507949664682,NA,NA
"2022-03-05","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-03-05","36034","As Neves",3841,14,NA,NA,364.488414475397,NA,NA,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-03-05","27020","Friol",3744,14,NA,NA,373.931623931624,NA,NA,NA,1,9,NA,26.7094017094017,240.384615384615
"2022-03-05","32072","A Rúa",4314,26,NA,NA,602.688919796013,NA,NA,14,NA,NA,324.524802967084,NA,NA
"2022-03-05","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-03-05","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541,NA,1,9,NA,91.0746812386157,819.672131147541
"2022-03-05","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
"2022-03-05","36055","Tui",16701,175,NA,NA,1047.84144661996,NA,NA,66,NA,NA,395.185917010957,NA,NA
"2022-03-05","27034","Navia de Suarna",1081,NA,1,9,NA,92.5069380203515,832.562442183164,NA,1,9,NA,92.5069380203515,832.562442183164
"2022-03-05","15068","Ponteceso",5502,31,NA,NA,563.431479462014,NA,NA,20,NA,NA,363.504180298073,NA,NA
"2022-03-05","32013","Boborás",2285,12,NA,NA,525.164113785558,NA,NA,NA,1,9,NA,43.7636761487965,393.873085339168
"2022-03-05","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605,NA,1,9,NA,39.33910306845,354.05192761605
"2022-03-05","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783,NA,1,9,NA,57.9710144927536,521.739130434783
"2022-03-05","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859,NA,1,9,NA,98.2318271119843,884.086444007859
"2022-03-05","27062","Triacastela",641,NA,1,9,NA,156.00624024961,1404.05616224649,NA,1,9,NA,156.00624024961,1404.05616224649
"2022-03-05","32068","Ramirás",1584,NA,1,9,NA,63.1313131313131,568.181818181818,NA,1,9,NA,63.1313131313131,568.181818181818
"2022-03-05","15086","Trazo",3113,21,NA,NA,674.590427240604,NA,NA,NA,1,9,NA,32.123353678124,289.110183103116
"2022-03-05","27060","Taboada",2756,14,NA,NA,507.982583454282,NA,NA,10,NA,NA,362.844702467344,NA,NA
