"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-01-02","15002","Ames",31793,63,NA,NA,198.156826974491,NA,NA
"2021-01-02","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-01-02","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-01-02","27052","Ribas de Sil",947,0,NA,NA,0,NA,NA
"2021-01-02","36030","Mondariz",4440,NA,1,9,NA,22.5225225225225,202.702702702703
"2021-01-02","36044","Pontecesures",3052,NA,1,9,NA,32.7653997378768,294.888597640891
"2021-01-02","36015","Cuntis",4677,NA,1,9,NA,21.381227282446,192.431045542014
"2021-01-02","27051","Ribadeo",9854,28,NA,NA,284.148569108991,NA,NA
"2021-01-02","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-01-02","36009","A Cañiza",5180,NA,1,9,NA,19.3050193050193,173.745173745174
"2021-01-02","15042","Lousame",3338,15,NA,NA,449.370880766926,NA,NA
"2021-01-02","32026","Coles",3050,12,NA,NA,393.44262295082,NA,NA
"2021-01-02","36902","Cerdedo-Cotobade",5699,NA,1,9,NA,17.5469380593087,157.922442533778
"2021-01-02","36027","Meaño",5272,15,NA,NA,284.522003034901,NA,NA
"2021-01-02","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-01-02","32035","O Irixo",1466,0,NA,NA,0,NA,NA
"2021-01-02","15021","Carral",6408,39,NA,NA,608.614232209738,NA,NA
"2021-01-02","15082","Teo",18579,45,NA,NA,242.208945583724,NA,NA
"2021-01-02","32084","Verea",943,0,NA,NA,0,NA,NA
"2021-01-02","27019","Foz",9980,12,NA,NA,120.240480961924,NA,NA
"2021-01-02","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-01-02","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-02","32061","Piñor",1176,NA,1,9,NA,85.0340136054422,765.30612244898
"2021-01-02","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-01-02","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
"2021-01-02","36008","Cangas",26542,59,NA,NA,222.289202019441,NA,NA
"2021-01-02","15091","Vilarmaior",1226,NA,1,9,NA,81.5660685154976,734.094616639478
"2021-01-02","36034","As Neves",3841,NA,1,9,NA,26.0348867482426,234.313980734184
"2021-01-02","27020","Friol",3744,NA,1,9,NA,26.7094017094017,240.384615384615
"2021-01-02","32072","A Rúa",4314,NA,1,9,NA,23.1803430690774,208.623087621697
"2021-01-02","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666
"2021-01-02","15081","As Somozas",1098,0,NA,NA,0,NA,NA
"2021-01-02","15083","Toques",1124,10,NA,NA,889.679715302491,NA,NA
"2021-01-02","36055","Tui",16701,39,NA,NA,233.51895096102,NA,NA
"2021-01-02","27034","Navia de Suarna",1081,0,NA,NA,0,NA,NA
"2021-01-02","15068","Ponteceso",5502,NA,1,9,NA,18.1752090149037,163.576881134133
"2021-01-02","32013","Boborás",2285,NA,1,9,NA,43.7636761487965,393.873085339168
"2021-01-02","27041","Pantón",2542,NA,1,9,NA,39.33910306845,354.05192761605
"2021-01-02","27029","Meira",1725,NA,1,9,NA,57.9710144927536,521.739130434783
"2021-01-02","27038","Ourol",1018,NA,1,9,NA,98.2318271119843,884.086444007859
"2021-01-02","27062","Triacastela",641,0,NA,NA,0,NA,NA
