"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max"
"2021-02-17","15002","Ames",31793,47,NA,NA,147.83128361589,NA,NA
"2021-02-17","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005
"2021-02-17","15038","Frades",2339,NA,1,9,NA,42.7533133817871,384.779820436084
"2021-02-17","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178
"2021-02-17","36030","Mondariz",4440,22,NA,NA,495.495495495495,NA,NA
"2021-02-17","36044","Pontecesures",3052,16,NA,NA,524.246395806029,NA,NA
"2021-02-17","36015","Cuntis",4677,22,NA,NA,470.387000213812,NA,NA
"2021-02-17","27051","Ribadeo",9854,NA,1,9,NA,10.148163182464,91.3334686421758
"2021-02-17","32091","Vilardevós",1846,0,NA,NA,0,NA,NA
"2021-02-17","36009","A Cañiza",5180,16,NA,NA,308.880308880309,NA,NA
"2021-02-17","15042","Lousame",3338,NA,1,9,NA,29.9580587177951,269.622528460156
"2021-02-17","32026","Coles",3050,NA,1,9,NA,32.7868852459016,295.081967213115
"2021-02-17","36902","Cerdedo-Cotobade",5699,26,NA,NA,456.220389542025,NA,NA
"2021-02-17","36027","Meaño",5272,30,NA,NA,569.044006069803,NA,NA
"2021-02-17","32012","Os Blancos",766,0,NA,NA,0,NA,NA
"2021-02-17","32035","O Irixo",1466,NA,1,9,NA,68.212824010914,613.915416098227
"2021-02-17","15021","Carral",6408,29,NA,NA,452.559300873908,NA,NA
"2021-02-17","15082","Teo",18579,45,NA,NA,242.208945583724,NA,NA
"2021-02-17","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631
"2021-02-17","27019","Foz",9980,NA,1,9,NA,10.0200400801603,90.1803607214429
"2021-02-17","32069","Ribadavia",5024,NA,1,9,NA,19.9044585987261,179.140127388535
"2021-02-17","15049","Moeche",1226,23,NA,NA,1876.01957585644,NA,NA
"2021-02-17","32061","Piñor",1176,0,NA,NA,0,NA,NA
"2021-02-17","32021","Castrelo do Val",984,NA,1,9,NA,101.626016260163,914.634146341463
"2021-02-17","27007","Begonte",3026,NA,1,9,NA,33.0469266358229,297.422339722406
