"fecha","codigo_municipio","municipio","habitantes","casos_14d","casos_14d_min","casos_14d_max","IA14","IA14_min","IA14_max","casos_7d","casos_7d_min","casos_7d_max","IA7","IA7_min","IA7_max"
"2022-03-22","15002","Ames",31793,349,NA,NA,1097.72591450948,NA,NA,221,NA,NA,695.121567640676,NA,NA
"2022-03-22","27006","Becerreá",2818,NA,1,9,NA,35.486160397445,319.375443577005,NA,1,9,NA,35.486160397445,319.375443577005
"2022-03-22","15038","Frades",2339,12,NA,NA,513.039760581445,NA,NA,NA,1,9,NA,42.7533133817871,384.779820436084
"2022-03-22","27052","Ribas de Sil",947,NA,1,9,NA,105.596620908131,950.369588173178,NA,1,9,NA,105.596620908131,950.369588173178
"2022-03-22","36030","Mondariz",4440,31,NA,NA,698.198198198198,NA,NA,13,NA,NA,292.792792792793,NA,NA
"2022-03-22","36044","Pontecesures",3052,26,NA,NA,851.900393184797,NA,NA,18,NA,NA,589.777195281782,NA,NA
"2022-03-22","36015","Cuntis",4677,34,NA,NA,726.961727603164,NA,NA,23,NA,NA,491.768227496258,NA,NA
"2022-03-22","27051","Ribadeo",9854,71,NA,NA,720.519585954942,NA,NA,31,NA,NA,314.593058656383,NA,NA
"2022-03-22","32091","Vilardevós",1846,28,NA,NA,1516.79306608884,NA,NA,12,NA,NA,650.054171180932,NA,NA
"2022-03-22","36009","A Cañiza",5180,58,NA,NA,1119.69111969112,NA,NA,43,NA,NA,830.11583011583,NA,NA
"2022-03-22","15042","Lousame",3338,35,NA,NA,1048.53205512283,NA,NA,23,NA,NA,689.035350509287,NA,NA
"2022-03-22","32026","Coles",3050,27,NA,NA,885.245901639344,NA,NA,10,NA,NA,327.868852459016,NA,NA
"2022-03-22","36902","Cerdedo-Cotobade",5699,21,NA,NA,368.485699245482,NA,NA,NA,1,9,NA,17.5469380593087,157.922442533778
"2022-03-22","36027","Meaño",5272,39,NA,NA,739.757207890744,NA,NA,18,NA,NA,341.426403641882,NA,NA
"2022-03-22","32012","Os Blancos",766,NA,1,9,NA,130.548302872063,1174.93472584856,NA,1,9,NA,130.548302872063,1174.93472584856
"2022-03-22","32035","O Irixo",1466,11,NA,NA,750.341064120055,NA,NA,NA,1,9,NA,68.212824010914,613.915416098227
"2022-03-22","15021","Carral",6408,67,NA,NA,1045.56803995006,NA,NA,42,NA,NA,655.430711610487,NA,NA
"2022-03-22","15082","Teo",18579,215,NA,NA,1157.2205177889,NA,NA,105,NA,NA,565.154206362022,NA,NA
"2022-03-22","32084","Verea",943,NA,1,9,NA,106.044538706257,954.40084835631,NA,1,9,NA,106.044538706257,954.40084835631
"2022-03-22","27019","Foz",9980,99,NA,NA,991.983967935872,NA,NA,57,NA,NA,571.142284569138,NA,NA
"2022-03-22","32069","Ribadavia",5024,44,NA,NA,875.796178343949,NA,NA,22,NA,NA,437.898089171975,NA,NA
"2022-03-22","15049","Moeche",1226,NA,1,9,NA,81.5660685154976,734.094616639478,NA,1,9,NA,81.5660685154976,734.094616639478
"2022-03-22","32061","Piñor",1176,11,NA,NA,935.374149659864,NA,NA,NA,1,9,NA,85.0340136054422,765.30612244898
"2022-03-22","32021","Castrelo do Val",984,10,NA,NA,1016.26016260163,NA,NA,NA,1,9,NA,101.626016260163,914.634146341463
"2022-03-22","27007","Begonte",3026,29,NA,NA,958.360872438863,NA,NA,18,NA,NA,594.844679444812,NA,NA
"2022-03-22","36008","Cangas",26542,281,NA,NA,1058.69941978751,NA,NA,145,NA,NA,546.303971064728,NA,NA
"2022-03-22","15091","Vilarmaior",1226,13,NA,NA,1060.35889070147,NA,NA,10,NA,NA,815.660685154975,NA,NA
"2022-03-22","36034","As Neves",3841,12,NA,NA,312.418640978912,NA,NA,NA,1,9,NA,26.0348867482426,234.313980734184
"2022-03-22","27020","Friol",3744,22,NA,NA,587.606837606838,NA,NA,10,NA,NA,267.094017094017,NA,NA
"2022-03-22","32072","A Rúa",4314,31,NA,NA,718.5906351414,NA,NA,NA,1,9,NA,23.1803430690774,208.623087621697
"2022-03-22","32082","Trasmiras",1286,NA,1,9,NA,77.7604976671851,699.844479004666,NA,1,9,NA,77.7604976671851,699.844479004666
"2022-03-22","15081","As Somozas",1098,NA,1,9,NA,91.0746812386157,819.672131147541,NA,1,9,NA,91.0746812386157,819.672131147541
"2022-03-22","15083","Toques",1124,NA,1,9,NA,88.9679715302491,800.711743772242,NA,1,9,NA,88.9679715302491,800.711743772242
"2022-03-22","36055","Tui",16701,119,NA,NA,712.532183701575,NA,NA,65,NA,NA,389.198251601701,NA,NA
